,smiles,malaria,rd_8,rd_32,rd_64,rd_128,rd_512,rd_1024,rd_2048,rd_4096,rd_8192,rd_16384
9484,CN(Cc1cccc(c1)C#N)C2CCN(CC2)c3cc(NC(=O)c4ccc(F)cc4)ccn3,0.0664755563729062,5,4,2,4,5,2,2,2,1,1
9485,CCN1C(=Cc2ccc3ccccc3[n+]2CC)C=Cc4ccccc14,-2.721135440650865,5,2,3,3,2,4,5,5,3,4
9486,Cc1ccc(O)c(c1)c2cc([nH]n2)C(=O)Nc3ccc(cc3)S(=O)(=O)N4CCCCC4,-0.21683713984487327,1,5,5,4,2,2,5,5,5,4
9487,CC(C)N1CCN(CC1)C(=O)c2oc(CNCCCN3CCN(CC3)c4cccc(Cl)c4Cl)cc2,-0.30503342290340507,4,3,2,3,2,1,1,2,2,1
9488,CN(CCCNc1ccnc2cc(Cl)ccc12)C(=O)c3ccc(cc3)c4ccccc4,-1.1208578976154293,5,4,4,2,4,2,3,4,2,4
9489,Cc1ccc(NC(=O)C2CSC(N2C(=O)c3ccc(cc3)C(C)(C)C)c4cccc(F)c4)cc1C,-0.5041810810473222,1,5,5,4,1,5,2,4,3,2
9490,Cc1onc(n1)c2cccc(c2)C(=O)NC3CCC(CCN4CCc5ccc(cc5CC4)c6cccnc6)CC3,-0.27158305715895903,5,3,5,2,2,3,3,5,5,4
9491,COc1ccc(Cl)cc1N2CCN(CCCNC(=O)c3ccc(s3)c4nc5cc(Cl)c(F)cc5[nH]4)CC2,-1.1595664094508673,5,1,1,4,2,4,4,4,5,2
9492,Clc1ccc(cc1Cl)C(=O)N[C@H]2CCN(Cc3ccc(OC4CCN(Cc5ccccc5)CC4)c(Br)c3)C2,-0.2450851292852669,2,3,5,5,2,2,1,5,1,2
9493,CN(Cc1ccccc1)C2CCCN(C2)c3cc(NC(=O)c4cccs4)ccn3,0.1261167584123344,3,4,2,4,4,2,4,4,1,4
9494,COc1ccc(cc1CN2CCNCC2)c3cccc(NC(=O)c4ccc(Cl)cc4)c3,-0.17474107657232724,5,4,1,3,4,3,3,2,3,5
9495,Cn1nc(c(c1NC(=O)Nc2ccccc2)c3ccc(F)cc3)C(F)(F)F,-0.2184456487594091,1,1,3,5,1,1,3,2,2,5
9496,CCN(CC)CCN(Cc1ccc(cc1)c2ccc(cc2)C(F)(F)F)C(=O)CN3C=C(Cc4cnn(C)c4)C(=O)N=C3\C=C\c5cccc(F)c5F,-0.043505703907307534,1,5,5,1,5,3,3,2,4,3
9497,Cc1cc2CCN(C(=O)Nc3cc(cc(c3)C(F)(F)F)C(=O)NC4CCN(Cc5ccccc5)C4)c2cc1C(F)(F)F,-1.082726888403332,5,3,5,3,5,3,4,3,2,2
9498,CC[C@@]1(CCC(O1)[C@@]2(C)CC[C@@]3(C[C@@H](O)[C@H](C)C(O3)[C@H](C)[C@H](OC)C(C)C(=O)O)O2)C4OC(C[C@H]4C)C5O[C@](O)(CO)[C@@H](C)C[C@H]5C,-5.880997094082011,3,2,1,5,4,3,3,2,2,3
9499,c1ccc(cc1)c2nc(c3ccc4cccnc4c3)n(c2c5ccccc5)n6c(nc(c7ccccc7)c6c8ccccc8)c9ccc%10cccnc%10c9,1.2919836816486494,1,4,4,1,5,1,3,4,3,1
9500,COc1ccc(NC(=O)CCCCCN2C(=Nc3ccsc3C2=O)SCC(=O)c4ccccc4)cc1,1.1375124376256662,3,1,1,3,3,2,3,5,3,2
9501,OCCOCn1cnc2cnc(N[C@H]3OC[C@H](O)[C@@H](O)[C@@H]3O)nc12,0.4952119746767186,4,4,3,4,4,1,4,4,1,4
9502,CC(C)Nc1cc(cc(c1)C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNC(C)(C)c3cccc(c3)C(F)(F)F)N4CCCCS4(=O)=O,-2.5336957979579484,3,5,4,4,3,3,2,1,3,3
9503,CC(=O)NN1C(=O)c2ccccc2N=C1C(C)(C)C,0.3873011374804933,4,3,2,1,2,3,4,2,4,1
9504,Cc1nc2cc(nn2c(NCCCn3ccnc3)c1C)c4ccc(F)cc4,-0.010050335853501452,2,5,1,5,5,1,5,1,4,5
9505,CCC(C)(C)c1ccc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(Cl)c3)cc2)cc1,-0.3512439499499372,5,4,1,3,3,3,4,1,4,5
9506,CCN(CC)CCCN(Cc1cc2cc(OC)ccc2nc1O)C(=S)Nc3cccc(Cl)c3,-0.22564668153232825,5,4,1,2,4,5,1,3,4,5
9507,Cc1cc(C2CCN(CCCCNC(=O)c3ccc(cc3)c4ccc(cc4)C(F)(F)F)CC2)c(C)cc1OCC#N,0.0113226304034305,4,2,5,5,4,3,1,2,1,5
9508,CCCc1ccccc1OCC(O)CN(C2CCCC2)C3CCCC3,-0.7557985767717056,3,5,5,1,2,2,4,5,1,1
9509,O=C(NC1CCC(CN2CCC(CC2)c3c[nH]c4ccccc34)CC1)c5cn(Cc6ccccc6)c7ccccc57,0.12191580576314515,1,2,5,5,1,2,2,5,4,4
9510,CS(=O)(=O)c1ccc(OCCCN(Cc2ccccc2C(F)(F)F)c3ccc(C#N)c(c3)C(F)(F)F)cc1,0.015357050542765156,3,4,2,2,5,5,5,4,2,4
9511,[O-][N+](=O)c1ccc(s1)C(=O)Nc2ccc(cc2)c3nc4ccccc4[nH]3,-1.3788791062046588,5,4,4,1,2,1,4,1,3,1
9512,Cc1cc(I)ccc1N2C(=O)C3C4c5ccccc5C(CO)(C3C2=O)c6ccccc46,2.4141264677269527,1,5,3,3,1,4,1,4,1,4
9513,CN(C)c1ccc(\C=C\2/SC(=N)N(C2=O)c3nccs3)cc1,-1.5001351775436502,4,4,5,1,3,5,3,3,1,3
9514,CCCN1C(=N)C(=CC2=C1N=C3N(C=CC=C3C)C2=O)C(=O)NCCc4ccccc4,0.11599959382455563,2,3,3,2,5,4,5,4,3,2
9515,Oc1ccccc1NC(=O)c2ccc(Oc3cccc(c3)C(=O)Nc4ccccc4O)cc2,-0.22499983313975505,2,3,5,2,1,2,3,3,1,3
9516,Clc1ccc(\C=C\C(=O)N2CCC(CNCc3cccc4cc[nH]c34)CC2)cc1Cl,0.2020602163579681,2,4,5,3,2,3,2,5,2,5
9517,O=C(NC1CCC(CCN2CCc3ccc(cc3CC2)C#N)CC1)\C=C\c4cccc5cc[nH]c45,0.08370212076964625,5,2,4,4,5,5,2,1,1,5
9518,Clc1ccc(cc1)C(=N)NC(=N)NCCCCCCNC(=N)NC(=N)c2ccc(Cl)cc2,-1.5524608336454695,4,4,1,2,2,4,1,4,3,3
9519,COc1cccc(c1)c2nn(C)c3sc(cc23)C(=O)NCCN4CCN(CC4)c5ccccc5F,-0.0460577333609534,4,3,2,5,5,2,2,4,4,3
9520,CN1CCN(CC1)c2ccc3nccc(CCN4CCC(CC4)NCc5ccc6OCC(=O)Nc6n5)c3n2,-0.19404163619668394,2,1,1,3,5,3,5,4,5,4
9521,Clc1cccc(CCNC(=O)c2cnc(N3CCN(CC3)c4ccncc4)c(Cl)c2)c1Cl,-0.3544546534660037,3,2,2,2,2,3,5,1,3,1
9522,CCOc1ccc(CCNC(=O)c2cccs2)cc1OCC,-0.11653381625595152,1,4,5,3,4,3,1,2,5,2
9523,FC(F)(F)c1cc(NC(=O)N2CCCN(CCCCCNC(=O)\C=C\c3ccc(Cl)c(Cl)c3)CC2)ccc1Cl,-0.3147892081918411,5,1,3,1,5,5,5,1,1,1
9524,COc1ccc(cc1)c2csc(n2)N(CCCN(C)C)C(=O)c3cc4c(C)nn(c5ccccc5)c4s3,-0.4726621953027766,5,4,3,5,5,4,5,3,4,4
9525,FC(F)(F)c1ccccc1CN(CCNS(=O)(=O)c2cc(Br)c(Cl)s2)c3ccc(C#N)c(c3)C(F)(F)F,-0.15420187697114307,1,5,4,5,1,2,5,3,3,4
9526,CC(=O)Nc1nc(cs1)C(=O)Nc2ccc(cc2)c3cccc(c3)c4nc5cc(F)ccc5[nH]4,-1.2327228512649004,5,5,4,2,2,4,4,5,3,1
9527,Cc1cc(C(=O)NCc2ccc(cc2)c3c(C)onc3C)n(n1)c4ccc(Cl)cc4,-0.6332220579242637,3,5,1,2,1,4,5,2,5,1
9528,CC1(C)N=C(N)N=C(N)N1c2cc(Cl)c(Cl)c(Cl)c2,-4.476533377320295,3,3,3,3,5,4,3,3,4,5
9529,COc1cc(ccc1n2cnnn2)C(=O)Nc3cnc4ccccc4c3,1.3812818192963463,2,1,3,5,2,3,5,2,4,4
9530,Cc1cc(n2nc(cc2n1)C(=O)N(CC3CC3)Cc4cncn4Cc5cccc(F)c5)C(F)(F)F,-0.2986959902464021,4,2,5,2,4,2,1,1,5,2
9531,CC(C)(C)OC(=O)N1CCN(CC1)c2ccccc2NC(=O)c3cccc(c3Oc4ccc(F)cc4)C(F)(F)F,-0.15420873617916228,2,1,2,1,1,2,3,2,4,4
9532,CCCc1c(C(=O)OCC)c2cc(O)ccc2n1c3ccc(OC)cc3,-1.9838357110390723,2,2,2,4,3,3,3,5,2,5
9533,CN(c1ccc2c(c1)nc(NC(=O)C3(CC3)c4cc(F)ccc4F)n2C)c5ccnc(Nc6cccc(CS(=O)(=O)C)c6)n5,0.09435015913190926,1,3,3,3,4,3,4,4,1,3
9534,CN(C)c1ccc(CN2CCC(CNC(=O)c3cc(cs3)c4cccc(c4)C(F)(F)F)C2)cc1,-0.12549718093848194,4,5,5,2,4,5,4,5,5,4
9535,CC1(C)N=C(N)N=C(N)N1c2cc(Cl)c(Cl)cc2Cl,-1.707868920460852,1,1,1,5,3,2,4,2,3,2
9536,Oc1ccc(Br)cc1CN2CCN(CC2)C3CC4CCC3C4,-1.2427136326423665,4,2,3,1,5,3,5,4,2,4
9537,Cc1cccc(c1)c2oc3ccc(NC(=O)c4oc(cc4)[N+](=O)[O-])cc3n2,-0.13268958133280773,5,5,1,1,5,4,4,4,3,2
9538,FC(F)(F)c1ccc(cc1)C(=O)NC2CCN(C2)c3ccnc4cc(Cl)ccc34,-1.9414879533917784,2,1,1,1,1,5,3,2,1,3
9539,CC[C@H](NC(=O)c1c(CCCN2CCN(CC2)c3ccccc3)c(nc4cc(O)ccc14)c5ccccc5)c6ccccc6,-0.2489786956579832,5,1,4,4,4,5,1,3,3,2
9540,OC(CN1C(=N)Sc2ccccc12)c3ccc(Cl)c(Cl)c3,-0.22288608321196646,5,3,4,1,5,2,5,2,4,2
9541,NC1=NC2(CCCCC2)N(OCCCOc3cc(Cl)c(Cl)cc3Cl)C(=N1)N,-5.744604469176456,2,3,1,4,4,2,5,2,5,4
9542,CN1CCN(CC(=O)Nc2ccc(cc2)c3ccc(cc3)c4nc5c(C)cccc5[nH]4)CC1,-0.24191500784974834,3,3,4,1,3,2,1,2,5,1
9543,CN(C)CCNCc1cccc(c1)c2ccc3c(Nc4ccc(Oc5ccccc5)cc4)ccnc3c2,-0.8178008467859293,3,1,1,4,3,5,2,5,4,5
9544,CC(=NNC(=O)\C(=C\c1ccc(cc1)[N+](=O)[O-])\NC(=O)c2ccccc2)c3ccccn3,0.04783732941416006,5,3,1,3,1,3,3,3,1,1
9545,Oc1ccc(cc1CN2CCCCC2)c3ccccc3,-0.10159491776249037,1,3,4,5,3,3,3,3,3,3
9546,COc1cc2nccc(Nc3cc(C)cc(O)c3)c2cc1OC,-0.0996271075430532,3,5,2,5,1,2,1,3,4,2
9547,FC(F)(F)COc1ccc2ccccc2c1CCNCCCCNCCc3c(OCC(F)(F)F)ccc4ccccc34,-0.8522864745238179,4,5,4,4,5,1,2,4,4,3
9548,COc1ccc(cc1)c2noc(n2)N3CCc4ccccc4C3,-1.6104384127676838,1,1,4,5,5,1,4,4,3,3
9549,COc1ccc(NC(=O)[C@H](CC(C)C)Nc2cc(C)nc(NCc3ccccc3C)n2)cc1,-0.11859369139897913,3,5,5,1,3,4,2,5,3,2
9550,COc1ccc2nccc([C@@H](O)CN3CCC(CC3)NCc4cc5cc(Cl)ccc5[nH]4)c2c1,-2.0542346340447626,3,2,4,3,3,3,1,1,5,1
9551,COc1ccc(cc1F)C(=O)CCC(=O)N(Cc2ccc(cc2)c3ccc(CNCCc4ccccc4)cn3)C(C)CN(C)C,-0.291874002325712,2,4,2,4,3,5,4,4,3,1
9552,COc1ccc(CN(C)CCOc2ccc(NC(=O)c3cccc4c(O)c5cc(SC)ccc5nc34)cc2)cc1OC,-0.13131733004242768,1,3,5,4,2,4,5,5,3,4
9553,Clc1ccc(CN2C3=C(CCC3)C(=N)C4=C2CCCC4)cc1Cl,-0.6871651088823978,5,3,3,5,1,3,4,3,1,1
9554,Cc1cccc2[nH]c(nc12)C3CCN(CC4CCN(CC4)C(=O)\C=C\c5ccc(Cl)c(Cl)c5)CC3,-0.7238929919982414,5,1,1,2,5,4,1,4,4,4
9555,CC(C)(C)Nc1cc(cc(c1)C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNC3CCOCC3)N4CCCCS4(=O)=O,-1.8940354669063848,5,3,4,3,5,4,1,1,4,4
9556,CCCCCC(C)c1cc(O)c2C(=CC(C)(C)Oc2c1)C3=CCN(Cc4ccccc4)CC3,-0.2479892758756209,5,2,2,5,5,1,1,5,1,5
9557,CCCN1CCC(CC1)N2CCCC(C2)c3[nH]ncc3c4cccc(c4)C(F)(F)F,-0.2783920255446883,2,3,3,4,4,4,5,2,5,3
9558,O=S(=O)(Nc1cccc(CCN2CCC(CC2)N3CCCCC3)c1)c4ccc(Oc5ccccc5)cc4,-0.2632400356431425,2,3,5,2,5,1,4,1,3,2
9559,Cc1nn(c(O)c1c2ccc(Cl)cc2)c3cccc(c3)C(F)(F)F,-0.15596951206691026,5,2,2,5,3,4,3,4,1,1
9560,COc1ccc(cc1)n2cc(c3ccccc3)[n+]4CCSc24,-0.6405547304407747,1,1,5,2,3,3,3,2,2,4
9561,COc1ccc(cc1)N2CCN(CC2)C(CNC(=O)c3ccc(cc3)C(C)(C)C)c4occc4,2.70805020110221,5,4,3,1,4,3,5,5,2,1
9562,O=C(CCC1CCCC1)N(CC2CCCCN2)Cc3ccc(cc3)c4ccc(CNCCc5ccccn5)cc4,0.14319983127456906,2,2,4,4,3,5,3,3,4,3
9563,Cc1cc(Br)ccc1OCCCCn2ccnc2,2.70805020110221,3,4,2,5,3,2,3,4,1,4
9564,CCN(CCNc1nc(NCCc2c[nH]cn2)nc(n1)N(CCC#N)Cc3ccccc3)c4cccc(C)c4,-0.3356119487749408,3,2,1,2,2,1,3,3,4,5
9565,Oc1ccc(Cl)cc1C(=O)Nc2ccc(cc2)C#N,0.08342160813907236,3,1,3,1,4,1,2,1,4,4
9566,CC[C@H]1CN2CC[C@H]1C[C@H]2[C@H](O)c3cc(nc4ccc(OC)cc34)c5ccc(C)cc5,-2.2129733731615975,3,4,4,3,2,5,4,1,4,3
9567,Oc1c2CCCCc2nc3cc(nn13)c4ccccc4,0.6559643894322293,3,4,4,2,5,5,1,2,3,5
9568,Clc1ccc(CC(=O)Nc2cc(Cl)ccc2CN3C=NC(=CC3=O)N4CCNCC4)cc1,-0.002049391569060238,3,4,5,4,1,1,4,5,5,3
9569,COc1cc(N)cc2sc(N)nc12,-1.3835536802191697,1,4,3,4,5,3,1,5,1,5
9570,Cc1cccc(NC(=O)c2cnc(N3CCN(CC3)c4ccncc4)c(Cl)c2)c1,-0.3888016941667624,5,2,4,3,4,2,5,3,5,4
9571,CCCCC(=O)NC(c1ccc(cc1)C(C)C)c2cc(c3cccnc3c2O)[N+](=O)[O-],2.70805020110221,2,5,1,3,1,3,2,2,2,1
9572,Cc1cc(on1)C(=O)Nc2ccc(OCc3ccccc3)cc2,-0.008696978317707061,1,2,1,5,3,1,1,1,3,2
9573,c1ccc(cc1)c2ccc(cc2)c3nc4ccccc4[nH]3,-0.21193254020491256,1,1,2,4,2,2,2,1,2,1
9574,Clc1cc2cc([nH]c2cc1Cl)c3cccc(c3)C(=O)NC4CCN(Cc5ccccc5)CC4,-0.32174041296991457,2,5,4,2,4,5,5,1,4,3
9575,Fc1ccc2[nH]c(nc2c1)c3cccc(c3)c4ccc(NC(=O)c5cnn6cccnc56)cc4,-0.4356823665143965,2,5,5,5,5,4,3,2,4,4
9576,Clc1cc(Cl)cc(NC(=O)Nc2ccccc2C(=O)NC3CCCCC3)c1,-0.28907924537679586,3,5,1,3,4,2,1,4,5,4
9577,C(Oc1ccc(cc1)C2CCCCC2)c3ccccn3,-0.25649170355740053,1,2,1,3,4,3,4,5,5,1
9578,COCCN1CCC(CN(C)CC(C)(C)c2nc(c3ccc(Cl)c(O)c3)c([nH]2)c4ccncc4)CC1,0.03064381631345,5,5,3,2,5,4,2,5,4,1
9579,NCCc1cccc(c1)c2c[nH]c3ncc(c4ccc(cc4)C(=O)O)c3c2,-0.9246842969911554,4,4,3,1,1,2,3,4,2,4
9580,CS(=O)(=O)c1ccc(cc1)n2nc(cc2c3oc(C=NOCC(=O)O)cc3)C(F)(F)F,-0.02469545809441993,1,5,5,5,1,1,1,3,2,1
9581,Cc1cccc2[nH]cc(C3CCN(CC4CCC(CC4)NC(=O)\C=C\c5ccc(Cl)c(Cl)c5)CC3)c12,-1.8143490637119843,2,5,5,1,2,3,5,1,5,4
9582,CCC\N=C\1/C(=O)c2ccccc2C(=C1N(C(=O)C)c3cccc(F)c3)O,-3.5418397114646214,1,3,3,4,4,3,1,1,1,1
9583,O=C(NCCc1ccccc1)C(=O)NN=Cc2ccccc2,0.22314355131420974,5,5,5,5,5,1,2,3,2,5
9584,CCOc1cc2ccccc2cc1CNCCCCCCNCc3cc4ccccc4cc3OCC,-0.0214404873369528,5,2,3,4,1,3,1,5,5,4
9585,CC(C)(C)OC(=O)n1cc(C2CCN(CCCC34CCCc5cccc(NC3=O)c45)CC2)c6ccncc16,-0.13187288870279035,3,4,1,2,5,5,5,3,5,5
9586,CCN(CC)c1ccc2C(C(=C(N)Oc2c1)C#N)c3ccsc3,2.255493485460195,3,1,3,3,5,2,3,3,5,3
9587,Cc1cc(N[C@@H](Cc2ccccc2)C(=O)Nc3ccccc3)nc(NCC4CCCCC4)n1,-0.2731731918171625,1,3,1,5,3,2,3,5,3,1
9588,Oc1ccc(Cl)c2CCN=C(c3ccccc3)c12,-0.6163050539012705,3,5,5,5,5,3,2,3,1,3
9589,CN1C(=N)C=C(c2cccc(I)c2)c3c(O)nc(N)nc13,-1.3147348933608332,3,2,1,3,2,1,2,3,4,4
9590,CN1C(=C)C(C)(C)c2cc(N)c(cc12)[N+](=O)[O-],-0.7223651360363486,4,3,4,2,2,5,3,1,1,4
9591,COc1cc(cc(OC)c1OC)C(=O)N2N=C(CC2c3cccc(c3)[N+](=O)[O-])c4c(O)nc5ccc(Br)cc5c4c6ccccc6,-0.058277982205145115,5,2,4,1,2,1,5,4,5,2
9592,C[C@H](N(C)C(=O)N1CCNC[C@@H]1c2ccc(F)cc2C)c3cc(cc(c3)C(F)(F)F)C(F)(F)F,-1.4623110188864028,5,4,3,1,2,5,4,2,4,1
9593,COc1ccc(cc1)C2C(C(=O)Nc3cc(C)on3)c4ccccc4C(=O)N2C5CCCCC5,-0.11093156070728166,3,1,4,1,5,5,4,3,5,3
9594,Oc1ccc(NC(=O)c2ccc(cc2)[N+](=O)[O-])cc1c3nc4ccccc4[nH]3,-1.1455812810779924,1,2,1,3,4,4,1,2,5,2
9595,CCCOC(=O)C1C(C2=C(CC(CC2=O)c3ccccc3OC)N=C1C)c4ccc(OC)c(OC)c4,1.3476314923424988,4,1,4,3,2,5,2,1,5,4
9596,Ic1ccc(NC(=O)N2CCc3sccc3C2CN4CCCCC4)cc1,0.1834058986827368,3,5,3,4,1,1,4,5,5,2
9597,Cc1ccc2[nH]ncc2c1N(CC3CCCCC3)c4ccnc(Nc5ccc(OCC(O)CN6CCC=CC6)cc5)n4,-0.4747931093162368,4,3,4,3,2,3,3,2,5,4
9598,CO[C@@H]1C[C@H](N(C1)c2ccc(C#N)c3ccccc23)C(=O)Nc4ccccc4,-0.0980767479271814,2,5,4,2,3,3,4,5,1,5
9599,COc1ccccc1CCNC(=O)c2cc(Br)cc(c2)N3CCN(CC3)c4ccncc4,0.23535648332604775,1,1,1,4,2,1,4,2,1,3
9600,Cc1ccc2[nH]c(nc2c1)C(=Cc3cn(Cc4ccc(Cl)cc4Cl)nc3c5ccccc5)C#N,0.596085467716814,3,3,4,1,2,3,3,5,2,1
9601,COc1ccc2[nH]cc(C3CCN(CCCCNC(=O)c4ccc(NC(=O)c5ccc(Cl)cc5)cc4)CC3)c2c1,0.023346446427339358,3,5,5,1,3,2,5,4,4,1
9602,Cn1cnc(c1)c2ccc3CCN(CCC4CCC(CC4)NC(=O)\C=C\c5ccc(F)cc5)CCc3c2,-0.10044694371497248,4,5,2,5,5,5,3,1,2,2
9603,CCn1c(nc2c(ncc(OCCCN)c12)c3cccc(NC(=O)Nc4cccc(Cl)c4)c3)c5nonc5N,-0.06133790138983821,5,5,3,2,2,1,5,5,3,3
9604,O=S(=O)(\C=C\c1ccccc1)N(CC2CCCCN2)Cc3ccc(cc3)c4ccc(CNCCc5ccccn5)cc4,-0.2989103947882934,5,3,1,4,5,2,2,5,2,2
9605,FC(F)(F)c1ccc2[nH]c(nc2c1)c3ccc(s3)c4cccc(NC(=O)Cc5c[nH]cn5)c4,-0.2579538774382611,1,5,1,2,4,3,4,4,4,4
9606,CCOC(=O)C(C(C(C(=O)C)C(=O)OCC)c1ccccc1)C(=O)C,-0.2906017920210027,2,2,2,2,2,1,4,2,2,1
9607,COc1ccc(CCNCCCCCCNCCc2ccc(Cl)cc2)c(Cl)c1OC,-0.1922424973830208,5,1,4,2,3,2,5,4,5,2
9608,O=C(NCCc1ccccc1)c2cnc(NCCC3=CCCCC3)nc2NCC4CCCCC4,-0.8301130356331027,2,2,4,1,1,1,1,2,4,5
9609,FC(F)(F)c1cc(NC(=O)N2CCN(CCCCCNC(=O)\C=C\c3ccc(Cl)c(Cl)c3)CC2)ccc1Cl,-0.20278986264494828,1,1,3,5,4,2,4,5,4,1
9610,CC(C)(C)c1nn(c2ccccc2)c3nc(O)c(CNCc4ccccc4)cc13,0.04497399948574257,1,2,4,2,4,1,4,5,5,4
9611,CC[C@@]1(O)C(=O)OCC2=C1C=C3N(Cc4c(CN5CCN(C)CC5)c6cc7OCCOc7cc6nc34)C2=O,-0.8078420841582837,5,1,3,4,1,2,3,3,3,3
9612,Cc1ccc(CN2N=C(Cl)C(=CC2=O)N3CCCNCC3)cc1NC(=O)Nc4ccc(cc4)c5ccccc5,-0.4049652330665133,1,1,5,2,3,2,4,4,4,5
9613,CS(=O)(=O)CCOCc1oc(cc1)c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2,-0.21912898921306134,1,2,3,4,1,4,1,5,3,3
9614,COc1ccc2c(c1)[nH]c3c(\C=C\c4ccc(cc4)[N+](=O)[O-])nccc23,-0.1530818031128928,4,4,3,2,2,4,1,4,3,1
9615,COc1cc(NC(=O)\C=C\c2cc(F)cc(F)c2F)cc(OCCN3CCC4(CC3)OCCO4)c1,-1.3147054313767643,5,1,3,1,2,5,2,4,1,4
9616,Cc1ccc(Nc2nc(NCc3occc3)c4ccccc4n2)cc1,-2.071473372030659,4,2,5,4,3,1,4,5,1,1
9617,O=C(Nc1ccc(cc1)c2nc3cc(NC(=O)c4cccc5ccccc45)ccc3[nH]2)c6cccc7ccccc67,0.3548733219921041,3,2,4,1,1,2,5,4,3,4
9618,Fc1cccc(Cl)c1CSCCNC(=O)c2cnc3c(c2)nc(c4c[nH]c(n4)c5ccccc5)n3CCc6c[nH]cn6,-0.21387997354870314,4,5,4,1,5,1,5,2,3,1
9619,OC(C1CN(CCC2CC3CCC2C3)CCC1(O)c4ccccc4)c5ccccc5,-1.0607257795924614,1,1,2,3,4,5,4,1,1,4
9620,CC(C)(C)c1ccc(cc1)C(=O)C[n+]2cc(c3ccccc3)n4CCCc24,0.126632650933366,4,2,2,4,1,4,2,2,1,5
9621,CC(=C)CNc1nncc(n1)c2ccccc2C,2.70805020110221,5,4,1,2,1,4,4,3,4,2
9622,CCN(CC)CCOc1ccc(Nc2ncc3C=C(C(=O)N(C)c3n2)c4c(Cl)cccc4Cl)cc1,0.16420598706554526,4,5,4,1,5,1,5,3,5,1
9623,COc1ccc(cc1)C(=O)Oc2ccccc2c3nc4ccccn4c3NC(C)(C)CC(C)(C)C,0.468752847344083,3,3,1,4,3,4,2,2,5,1
9624,CNCc1cccc2[nH]c(nc12)c3oc(Cc4cc(Cl)ccc4OCC(C)C)cc3,-0.11061145663879356,5,4,2,3,5,4,2,3,3,2
9625,CC(C)Cn1c(Sc2ccc(C#N)c(c2)[N+](=O)[O-])nnc1c3ccccc3Cl,-0.10462600547648697,3,1,1,5,2,3,5,5,5,1
9626,CCN1CCN(CCCNC(=O)c2oc3nc4cc(Cl)ccc4cc3c2)CC1,1.5119573791155476,2,3,5,2,1,4,1,5,4,1
9627,FC(F)(F)c1ccc2[nH]c(nc2c1)c3cccc(c3)c4ccc(NC(=O)c5cocc5)cc4,-0.18699852839482128,4,3,4,5,1,4,4,2,5,2
9628,CCCN1CCC(CC1)N2CCCC(C2)C(=O)c3ccc4cc(OC)ccc4c3,1.6089177771872127,3,2,4,2,5,5,1,4,4,3
9629,CN(C(=O)C)c1cccc(c1)C(=O)Nc2ccc(cc2)c3cccc(c3)c4nc5cc(ccc5[nH]4)C(F)(F)F,-0.32280885303463386,4,5,2,5,2,1,3,3,3,4
9630,Cc1onc(c2ccccc2)c1C(=O)N3CCC(CNc4c(nc5ccccn45)c6cocc6)CC3,0.5641767992629853,1,5,2,4,2,4,2,3,1,2
9631,CCN(CC)CCCNCC(=O)N1c2ccccc2Sc3ccccc13,2.525728644308256,3,2,2,5,5,1,5,4,2,4
9632,CN1CCC(C1)Oc2ccc(CN3CC[C@@H](C3)NC(=O)c4ccc(Cl)c(Cl)c4)cc2Cl,-0.12541947026971229,2,2,4,4,1,1,2,2,3,1
9633,Fc1ccc(C=CC(=O)N2CCC(CN3CCC(CC3)c4c[nH]c5ccccc45)CC2)cc1Br,-0.29387284245197515,1,4,3,2,1,2,5,4,3,3
9634,Cc1cccc(c1)C(=O)NCCCN2CCC(CC2)NC(=O)\C=C\c3ccc(Cl)c(Cl)c3,0.5333773916510796,5,4,5,5,1,3,1,1,1,2
9635,COc1ccc(cc1N(Cc2ccccc2c3ccccc3)S(=O)(=O)c4ccc(cc4[N+](=O)[O-])C(F)(F)F)[N+](=O)[O-],0.05275449296674877,5,2,1,4,3,5,5,2,1,3
9636,COc1ccccc1CCNc2nccc(N[C@@H](Cc3ccccc3)C(=O)NCc4cccs4)n2,-0.13805452314532715,2,3,1,5,5,3,1,4,5,3
9637,Nc1nc(Cl)nc2ccccc12,-0.6616485135005743,4,5,2,5,4,3,3,5,4,3
9638,CCCc1cc(N2CCCC2=O)c(F)c(c1)C(=O)N[C@@H](Cc3ccccc3)[C@H](O)CNC(C)(C)c4cccc(OC)c4,-2.3464907642453445,3,1,1,5,3,4,3,5,5,1
9639,COc1ccc(CC(=O)NC(CCCN2CCC3(CC2)OCc4ccccc34)c5ccc(Cl)c(Cl)c5)cc1,0.1204285217147618,5,5,1,1,5,3,3,3,2,2
9640,N(c1ccc2[nH]ccc2c1)c3ccnc4cc(ccc34)c5ccccn5,-0.058764198540026236,3,3,2,5,5,1,2,4,2,3
9641,Clc1ccc(CC(=O)NC2CCN(C2)c3ccnc4cc(Cl)ccc34)cc1,-1.4873041018068958,3,3,4,4,4,5,2,3,1,4
9642,C=CCNc1c2CCCc2nc3ccccc13,1.1757893558516472,4,3,4,3,1,5,5,1,5,4
