,smiles,HIV,rd_8,rd_32,rd_64,rd_128,rd_512,rd_1024,rd_2048,rd_4096,rd_8192,rd_16384
36921,CCN(C(=S)NC(Cc1ccccc1)C(=O)NC(CC(C)C)C(=O)OC)c1ccccc1,0.0,1,1,4,2,3,1,5,3,2,5
36922,CCN(C(=S)NC(C(=O)NC(C)C(=O)OC)C(C)C)c1ccccc1,0.0,1,2,5,5,5,1,4,4,4,3
36923,COC(=O)C(C)N1C(=O)NC(C(C)C)C1=O,0.0,4,5,4,1,1,5,2,3,5,1
36924,COC(=O)C(C)NC(=O)C(CSC)N1C(=O)NC(C(C)C)C1=O,0.0,3,2,4,1,2,5,2,1,3,1
36925,N#Cc1c(N2CCN(c3ccc([N+](=O)[O-])cc3)CC2)[n+]([O-])c2ccc(Cl)cc2[n+]1[O-],0.0,5,3,2,3,3,3,5,5,1,1
36926,[O-][n+]1onc(-c2ccccc2)c1CO,0.0,1,4,2,2,1,1,3,5,3,4
36927,NC(=O)NNCc1c(-c2ccccc2)no[n+]1[O-],0.0,2,3,2,3,2,4,5,3,2,5
36928,[O-][n+]1onc(-c2ccccc2)c1CN1CCOCC1,0.0,1,4,5,5,5,4,3,2,5,5
36929,O=C(NN=Cc1c(-c2ccccc2)no[n+]1[O-])N1CCOCC1,0.0,3,1,1,2,2,2,1,2,3,4
36930,O=c1c2c3c(sc2nc2n1N=CN(c1ccccc1)C2)CCCC3,0.0,4,3,5,1,1,4,3,5,3,1
36931,Cc1ccc(N2C=Nn3c(nc4sc5c(c4c3=O)CCCC5)C2)cc1,0.0,3,3,1,3,3,1,2,2,1,3
36932,COc1ccc(N2C=Nn3c(nc4sc5c(c4c3=O)CCCC5)C2)cc1,0.0,5,4,5,3,5,1,3,4,1,4
36933,O=c1c2c3c(sc2nc2n1N=CN(c1ccc(Cl)cc1)C2)CCCC3,0.0,4,3,1,3,4,5,4,3,5,3
36934,O=c1c2c3c(sc2nc2n1N=CN(c1ccc(F)cc1)C2)CCCC3,0.0,5,4,2,2,4,1,4,2,3,1
36935,Cc1sc2nc3n(c(=O)c2c1C)N=CN(c1ccccc1)C3,0.0,5,5,4,5,2,3,3,4,5,1
36936,COc1ccc(N2C=Nn3c(nc4sc(C)c(C)c4c3=O)C2)cc1,0.0,3,2,3,4,2,5,2,3,2,4
36937,Cc1sc2nc3n(c(=O)c2c1C)N=CN(c1ccc(Cl)cc1)C3,0.0,3,2,2,3,4,3,1,5,5,1
36938,Cc1sc2nc3n(c(=O)c2c1C)N=CN(c1ccc(F)cc1)C3,0.0,5,3,2,4,1,1,1,3,2,5
36939,CC[S+]1C2=C(CC(C)(C)CC2=O)[N-]c2ccccc21,0.0,2,1,1,3,3,4,1,4,2,2
36940,CC(C)[S+]1C2=C(CC(C)(C)CC2=O)[N-]c2ccccc21,0.0,1,4,2,1,1,3,4,3,1,2
36941,CC(C)C[S+]1C2=C(CC(C)(C)CC2=O)[N-]c2ccccc21,0.0,4,2,3,4,4,2,5,1,2,4
36942,CC1(C)CC(=O)C2=C(C1)Nc1ccccc1S2,0.0,4,1,5,3,4,2,2,1,3,5
36943,CCOC(=O)c1sc2nc(SC)nc3c2c1ncn3-c1ccc(Br)cc1,0.0,5,5,2,4,4,5,3,2,4,4
36944,CCOC(=O)c1sc2nc(SC)nc3c2c1ncn3-c1ccccc1Cl,0.0,1,2,5,5,3,1,3,2,3,2
36945,C[N+]1=C2[B-](C(C)(C)C)=[N+](C(C)(C)C)[B-]2(C(C)(C)C)[N+](C)=C2[B-](C(C)(C)C)=[N+](C(C)(C)C)[B-]21C(C)(C)C,0.0,3,2,2,4,3,3,3,1,1,2
36946,CC1NC(=O)c2c(-c3ccccc3)nn(-c3ccccc3)c2NC1=O,0.0,1,1,1,4,3,4,1,4,5,2
36947,CC(=O)OC(C#N)CC(C)(C)[N+]([O-])=[N+]([O-])C(C)(C)CC(C#N)OC(C)=O,0.0,4,3,5,2,4,1,3,5,5,2
36948,CC(C)(CC(O)C#N)[N+]([O-])=[N+]([O-])C(C)(C)CC(O)C#N,0.0,3,2,2,2,2,1,5,4,2,5
36949,Cc1ccc(S(=O)(=O)c2[nH]cc(C(=CC3CCCCC3)[N+](=O)[O-])c2C2CCCCC2)cc1,0.0,1,3,5,4,2,3,4,4,5,3
36950,Cc1ccc(S(=O)(=O)c2[nH]cc(-c3c[nH]c(S(=O)(=O)c4ccc(C)cc4)c3C3CCCCC3)c2C2CCCCC2)cc1,0.0,3,5,2,2,1,2,1,3,5,2
36951,Cc1cn(C2CC(n3ncnn3)C(CO)O2)c(=O)[nH]c1=O,0.0,1,5,2,1,1,2,1,5,2,2
36952,COC(=O)CC1c2ccccc2N2C(=O)Cc3c([nH]c4ccccc34)C12,0.0,4,5,2,1,2,1,1,1,5,4
36953,COC(=O)Cc1c(-c2[nH]c3ccccc3c2CC(=O)OC)[nH]c2ccccc12,0.0,5,2,2,1,4,4,2,4,5,4
36954,CCOC(=O)C1=[N+]([O-])OC2=C(O)CCCC21,0.0,2,1,3,4,1,3,4,1,1,1
36955,CC(Cc1ccccc1)Nc1ncnc2c1ncn2C1OC(CO)CC1O,0.0,4,5,2,4,5,5,2,1,2,3
36956,CC(C(=O)ON1C(=O)CCC1=O)c1ccc(C(=O)c2ccccc2)s1,0.0,4,5,4,3,3,1,4,3,2,4
36957,Cc1cc(NCC(O)C(O)C(O)CO)c(Sc2cc(O)nc(O)n2)cc1C,0.0,3,4,3,3,1,3,3,3,5,5
36958,O=c1c2ncn(C3CC(O)C(CO)O3)c2nnn1Cc1ccccc1[N+](=O)[O-],0.0,2,4,2,5,4,1,5,4,1,3
36959,COc1ccc(C(OCC2OC(n3cnc4c(=O)n(Cc5ccccc5[N+](=O)[O-])nnc43)C(O)C2O)(c2ccccc2)c2ccc(OC)cc2)cc1,0.0,5,2,4,2,2,4,3,3,4,5
36960,CC1CC(=O)CC2CCC3C4CCC(OC(=O)c5cccc6c(=O)c7ccccc7[nH]c56)C4(C)CCC3C12C,0.0,5,1,2,2,2,1,4,4,5,4
36961,CC12CCC3c4ccc(OC(=O)c5ccccc5)cc4CCC3C1CCC2OC(=O)c1cccc2c(=O)c3ccccc3[nH]c12,0.0,5,1,4,2,1,3,5,1,4,3
36962,CC1C=C2C3CC(C)(C(=O)O)CCC3(C)CCC2(C)C2(C)CCC3C(C)(C)C(OC(=O)c4cccc5c(=O)c6ccccc6[nH]c45)CCC3(C)C12,0.0,1,3,1,2,5,4,1,3,4,4
36963,CC(=NNC(=O)c1cccc2c(=O)c3ccccc3[nH]c12)C1CCC2C3CCC4=CC(=NNC(=O)c5cccc6c(=O)c7ccccc7[nH]c56)CCC4(C)C3CCC12C,0.0,5,3,5,1,3,2,5,5,4,1
36964,CC1CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1C(=O)COC(=O)c1cccc2c(=O)c3ccccc3[nH]c12,0.0,3,1,3,1,4,1,4,5,2,5
36965,C#CC1(O)CCC2C3CCC4=CC(=NOC(=O)c5cccc6c(=O)c7ccccc7[nH]c56)CCC4C3CCC21C,0.0,1,2,2,1,2,5,4,1,1,4
36966,COc1ccccc1Nc1nc(N)nc(N)c1N=O,0.0,5,4,1,3,3,2,2,4,1,1
36967,COc1cccc(Nc2nc(N)nc(N)c2N=O)c1,0.0,2,3,4,2,5,1,2,4,2,1
36968,CCOc1ccc(Nc2nc(N)nc(N)c2N=O)cc1,0.0,3,5,3,5,2,3,4,3,2,1
36969,COc1ccccc1Nc1nc(N)nc(N)c1N,0.0,2,4,2,5,5,3,3,2,1,3
36970,COc1cccc(Nc2nc(N)nc(N)c2N)c1,0.0,1,3,2,2,2,3,2,1,5,5
36971,CCOc1ccc(Nc2nc(N)nc(N)c2N)cc1,0.0,5,1,2,5,3,3,5,2,3,1
36972,COc1ccccc1-n1nnc2c(N)nc(N)nc21,0.0,1,1,4,4,3,5,4,1,1,2
36973,COc1cccc(-n2nnc3c(N)nc(N)nc32)c1,0.0,3,2,2,5,5,1,1,4,3,5
36974,CCOc1ccc(-n2nnc3c(N)nc(N)nc32)cc1,0.0,2,2,3,1,4,2,1,2,3,4
36975,COC(=O)CC1C(C)(C)C2OC34CC2C(=O)C1(C)C3CCC1(C)C(c2ccoc2)OC(=O)CC14O,0.0,1,5,2,2,1,4,4,3,4,1
36976,COC(=O)c1ccc(NCC2=CC(=O)C=CC2=O)cc1O,0.0,5,4,5,1,2,1,4,5,2,2
36977,COP(=O)(OC)c1ccc(NCc2cc(O)ccc2O)cc1,1.0,2,2,5,2,4,2,5,3,5,1
36978,COc1ccc2c(C)cc(=O)oc2c1OC,0.0,2,5,1,1,4,4,4,1,4,5
36979,CC(=O)Oc1ccc2c(C)cc(=O)oc2c1OC(C)=O,0.0,5,5,2,5,2,1,4,1,5,2
36980,COc1cc(OC)c2c(C)cc(=O)oc2c1,0.0,3,1,1,1,3,5,2,3,4,1
36981,CC(=O)Oc1cc(OC(C)=O)c2c(C)cc(=O)oc2c1,0.0,5,4,5,5,4,4,3,5,5,1
36982,COc1cc2oc(=O)cc(C)c2cc1OC,0.0,5,4,1,1,2,4,4,3,2,1
36983,CC(=O)Oc1cc2oc(=O)cc(C)c2cc1OC(C)=O,0.0,1,5,2,2,4,2,4,5,1,3
36984,COc1cc2oc(=O)cc(C)c2c(OC)c1O,0.0,1,1,5,1,1,5,2,3,3,4
36985,COc1cc2oc(=O)cc(C)c2c(OC)c1OC,0.0,3,2,1,3,4,2,5,1,5,2
36986,COc1cc2oc(=O)cc(C)c2c(OC)c1OC(C)=O,0.0,3,1,3,1,3,5,2,2,3,1
36987,CCCC(=O)Oc1ccc2c(C)cc(=O)oc2c1OC(=O)CCC,0.0,2,5,2,4,2,1,3,5,5,3
36988,CCCC(=O)Oc1cc(OC(=O)CCC)c2c(C)cc(=O)oc2c1,0.0,4,2,3,1,1,2,3,2,2,3
36989,CCOC(=O)Cc1c(C)c2ccc(OC(C)=O)c(OC(C)=O)c2oc1=O,0.0,2,5,1,5,2,3,3,4,1,3
36990,COc1ccc2c(C)cc(=O)oc2c1,0.0,3,3,4,5,4,5,5,1,3,4
36991,CC(=O)Oc1ccc2c(C)cc(=O)oc2c1,0.0,5,5,2,3,5,5,4,1,1,4
36992,Cc1cc(=O)oc2cc(O)c(O)cc12,0.0,5,3,3,1,3,4,2,5,1,4
36993,CCCC(=O)Oc1ccc2c(C)cc(=O)oc2c1,0.0,1,5,1,4,4,4,4,4,1,5
36994,CCOC(=O)CCc1c(C)c2ccc(O)cc2oc1=O,0.0,5,5,4,3,5,5,4,3,3,5
36995,CCOC(=O)CCC(NC(=O)c1ccc(CNc2nc3ccccc3nc2C(=O)OCC)cc1)C(=O)OCC,0.0,1,3,1,1,2,4,3,4,1,4
36996,O=C(O)CCC(NC(=O)c1ccc(CNc2nc3ccccc3nc2C(=O)O)cc1)C(=O)O,0.0,1,4,3,4,5,3,4,5,4,3
36997,CCOC(=O)CCC(NC(=O)c1ccc(CNc2nc3cc(C(F)(F)F)ccc3nc2C(=O)OCC)cc1)C(=O)OCC,0.0,1,3,5,5,5,4,3,2,5,1
36998,O=C(O)CCC(NC(=O)c1ccc(CNc2nc3cc(C(F)(F)F)ccc3nc2C(=O)O)cc1)C(=O)O,0.0,5,4,4,3,1,5,1,1,4,4
36999,CCOC(=O)CCC(NC(=O)c1ccc(Oc2nc3ccccc3nc2-c2ccccc2)cc1)C(=O)OCC,0.0,3,5,4,2,2,2,3,1,3,1
37000,O=C(O)CCC(NC(=O)c1ccc(Oc2nc3ccccc3nc2-c2ccccc2)cc1)C(=O)O,0.0,5,3,5,3,4,5,1,1,1,5
37001,CCOC(=O)CCC(NC(=O)c1ccc(Oc2nc3ccc(C(F)(F)F)cc3nc2-c2ccccc2)cc1)C(=O)OCC,0.0,1,1,2,3,3,3,4,1,2,2
37002,O=C(O)CCC(NC(=O)c1ccc(OCc2nc3cc(C(F)(F)F)ccc3nc2-c2ccccc2)cc1)C(=O)O,0.0,3,5,5,1,4,4,1,4,2,4
37003,COc1cc(CNc2nc3cc(C(F)(F)F)ccc3nc2C(=O)O)cc(OC)c1OC,0.0,4,1,3,5,1,1,2,3,2,2
37004,COc1ccc(CNc2nc3cc(C(F)(F)F)ccc3nc2C(=O)O)cc1OC,0.0,1,1,5,1,5,5,1,2,1,2
37005,COc1ccc(CNc2nc3cc(C(F)(F)F)ccc3nc2C(=O)O)cc1,0.0,2,5,5,5,4,2,4,1,3,4
37006,O=C(O)c1nc2ccc(C(F)(F)F)cc2nc1NCc1ccc(Cl)c(Cl)c1,0.0,4,4,3,5,4,2,5,1,4,4
37007,O=C(O)c1nc2ccc(C(F)(F)F)cc2nc1NCc1ccc(F)cc1,0.0,5,3,3,2,4,2,5,4,5,2
37008,ON=CC1COC2(CCCCC2)O1,0.0,3,2,2,2,3,4,5,5,2,1
37009,C=CCC(NCc1ccccc1)C(OCc1ccccc1)C1COC(C)(C)O1,0.0,5,3,4,2,3,3,5,2,5,1
37010,OCC(O)C(OCc1ccccc1)C(NCc1ccccc1)c1cccs1,0.0,4,3,3,3,1,5,2,1,4,4
37011,CC(=O)OCC(=O)OCC(OCc1ccccc1)C1C(OC(C)=O)C(=O)N1Cc1ccccc1,0.0,2,3,4,5,1,5,3,4,4,1
37012,CC(c1ccccc1)N1C(=O)C(OCc2ccccc2)C1C(COC(=O)COCc1ccccc1)OCc1ccccc1,0.0,3,5,2,2,4,5,3,4,3,4
37013,CC(c1ccccc1)N1C(=O)C(O)C1C(CO)OCc1ccccc1,0.0,2,2,2,2,1,5,1,1,2,2
37014,CCOP(=O)(OCC)C1CC(O)C(=O)N1,0.0,1,3,4,1,1,2,4,2,4,2
37015,CCOP(=O)(OCC)C1CC(O)CN1OC(=O)C(C)(C)C,0.0,4,3,4,3,3,5,2,4,4,4
37016,C=CC1OC(=O)OC1CO,0.0,4,3,4,4,2,1,1,4,1,1
37017,CC1(C)OCC(C(O)C2OC(C)(C)OC2C=O)O1,0.0,5,5,5,5,5,2,4,4,2,2
37018,CCOC(=O)C1OC(c2ccccc2)OC1C(=O)OCC,0.0,4,3,2,5,4,4,1,5,1,4
37019,CC1(C)OCC(C(C=O)OCc2ccccc2)O1,0.0,4,2,1,4,4,5,1,4,3,1
37020,CCC(C)C(NCc1ccccc1)C(OCc1ccccc1)C1COC(C)(C)O1,0.0,1,1,2,4,5,2,2,2,4,4
37021,CC1C(OCc2ccccc2)COC(=O)N1Cc1ccccc1,0.0,1,3,1,4,4,3,5,3,1,3
37022,CC(C)CC1C(OCc2ccccc2)COS(=O)N1Cc1ccccc1,0.0,1,2,3,2,1,3,1,4,5,4
37023,CC(C)CC1C(OCc2ccccc2)COS(=O)(=O)N1Cc1ccccc1,0.0,3,4,4,5,5,3,3,4,2,1
37024,CC(C)CC1C(OCc2ccccc2)COS(=O)(=O)N1C(C)c1ccccc1,0.0,2,5,3,1,4,5,5,2,3,5
37025,CCOC(OCC)C(N)C(O)C(O)C1COC(C)(C)O1,0.0,4,1,5,5,1,3,2,1,3,2
37026,O=C1C(=Cc2cccs2)NC(=S)N1CN1CCCC(CO)C1,0.0,4,1,2,1,5,3,1,5,3,4
37027,O=C1C(=Cc2ccccc2)NC(=S)N1CN1CCOCC1,0.0,2,4,2,3,5,3,4,5,1,1
37028,COc1ccc(C=C2NC(=S)N(CN3CCOCC3)C2=O)cc1,0.0,1,3,5,1,4,5,2,4,1,3
37029,Cc1ccc(C=C2NC(=S)N(CN3CCOCC3)C2=O)cc1,0.0,4,4,5,1,2,4,5,2,4,2
37030,O=C1C(=Cc2ccc(Cl)cc2)NC(=S)N1CN1CCOCC1,0.0,1,1,2,3,3,4,2,3,3,5
37031,O=C1C(=Cc2cccs2)NC(=S)N1CN1CCOCC1,0.0,3,5,2,5,3,5,2,4,2,5
37032,O=C1C(=Cc2ccco2)NC(=S)N1CN1CCOCC1,0.0,5,1,3,2,4,3,4,5,3,2
37033,O=C1C(=Cc2ccccc2)NC(=S)N1CN1CCCCC1,0.0,4,2,5,3,1,4,5,3,4,2
37034,COc1ccc(C=C2NC(=S)N(CN3CCCCC3)C2=O)cc1,0.0,2,5,1,3,5,5,3,4,4,4
37035,Cc1ccc(C=C2NC(=S)N(CN3CCCCC3)C2=O)cc1,0.0,1,1,4,5,4,2,4,2,3,2
37036,O=C1C(=Cc2ccc(Cl)cc2)NC(=S)N1CN1CCCCC1,0.0,1,3,1,3,3,5,3,3,5,4
37037,O=C1C(=Cc2cccs2)NC(=S)N1CN1CCCCC1,0.0,5,5,5,4,5,3,3,3,2,1
37038,O=C1C(=Cc2ccco2)NC(=S)N1CN1CCCCC1,0.0,1,1,5,3,2,5,5,1,4,3
37039,O=C1C(=Cc2ccc(O)cc2)NC(=S)N1CN1CCCCC1,0.0,5,4,5,3,5,3,2,2,4,1
37040,CSC1=NC(=Cc2ccccc2)C(=O)N1CN1CCOCC1,0.0,1,1,5,1,3,4,4,3,5,2
37041,COc1ccc(C=C2N=C(SC)N(CN3CCOCC3)C2=O)cc1,0.0,2,5,2,4,4,2,5,1,5,3
37042,CSC1=NC(=Cc2ccc(C)cc2)C(=O)N1CN1CCOCC1,0.0,2,2,3,5,3,2,5,2,2,3
37043,CSC1=NC(=Cc2ccc(Cl)cc2)C(=O)N1CN1CCOCC1,0.0,2,4,2,5,5,2,3,1,5,1
37044,CSC1=NC(=Cc2cccs2)C(=O)N1CN1CCOCC1,0.0,4,2,2,1,4,5,5,1,5,4
37045,CSC1=NC(=Cc2ccco2)C(=O)N1CN1CCOCC1,0.0,3,2,5,1,1,5,3,3,5,3
37046,CSC1=NC(=Cc2ccccc2)C(=O)N1CN1CCCCC1,0.0,1,2,4,2,5,3,3,2,5,2
37047,COc1ccc(C=C2N=C(SC)N(CN3CCCCC3)C2=O)cc1,0.0,3,3,2,5,5,4,3,5,1,5
37048,CSC1=NC(=Cc2ccc(C)cc2)C(=O)N1CN1CCCCC1,0.0,4,3,3,5,1,1,1,2,4,5
37049,CSC1=NC(=Cc2ccc(Cl)cc2)C(=O)N1CN1CCCCC1,0.0,5,5,3,5,1,3,1,2,4,3
37050,CSC1=NC(=Cc2cccs2)C(=O)N1CN1CCCCC1,0.0,1,1,2,4,2,3,4,1,4,4
37051,CSC1=NC(=Cc2ccco2)C(=O)N1CN1CCCCC1,0.0,4,3,5,1,5,3,3,3,5,3
37052,Cc1cn(C2CC(NO)C(CO)O2)c(=O)[nH]c1=O,1.0,3,5,5,1,1,1,4,2,3,3
37053,Cc1cn(C2CC(=NO)C(CO)O2)c(=O)[nH]c1=O,1.0,3,4,3,5,3,1,2,4,2,1
37054,Cc1cn(C(CCO)CCO)c(=O)[nH]c1=O,0.0,2,2,5,3,5,3,2,3,3,3
37055,Cc1cn(C2CC(N(O)C(N)=O)C(CO)O2)c(=O)[nH]c1=O,0.0,2,4,3,3,5,4,4,1,3,4
37056,Cc1cn(C2CC([Se]c3ccccc3)C(CO)O2)c(=O)[nH]c1=O,0.0,2,5,1,2,5,3,5,5,5,4
37057,C=CC1(O)CC(n2cc(C)c(=O)[nH]c2=O)OC1CO,0.0,3,2,4,1,5,4,2,4,1,4
37058,COC(=O)C=C1C(CO)OC(n2ccc(=O)[nH]c2=O)C1O,0.0,4,3,3,5,2,4,4,5,2,4
37059,CCCC1OCC2OC(n3cc(C)c(=O)[nH]c3=O)CC2N1O,1.0,4,2,3,1,1,2,4,1,3,2
37060,Cc1c(Cc2ccccc2)n(C(C)OCCO)c(=O)[nH]c1=O,0.0,5,3,4,4,2,5,4,2,5,4
37061,CCOC(=O)CCC1(C)OCC2OC(n3cc(C)c(=O)[nH]c3=O)CC2N1O,0.0,3,2,1,3,1,3,5,1,2,1
37062,CC(C)CCCC(C)C1CCC2C3CCC4CC(CCCC(c5ccc(O)c(C(=O)O)c5)c5ccc(O)c(C(=O)O)c5)CCC4(C)C3CCC12C.[NaH],1.0,1,3,2,1,2,3,1,1,3,5
37063,CN(C)CCNS(=O)(=O)c1ccc(N)cc1,0.0,2,3,2,5,4,4,3,2,4,1
37064,C=C(CBr)CCCOCc1ccccc1,0.0,4,3,5,4,4,5,1,3,2,5
37065,N#CC(O)CCOCc1ccccc1,0.0,5,4,3,1,4,1,1,4,1,3
37066,CCCCCCCSCC(O)COC(c1ccccc1)(c1ccccc1)c1ccccc1,0.0,1,1,5,1,3,1,3,2,4,5
37067,c1ccc(C2OCC(OC3CCCCO3)CO2)cc1,0.0,4,4,3,3,3,1,3,5,2,4
37068,CCCCCCCCCCCCCCCCOCC(COC(c1ccccc1)(c1ccccc1)c1ccccc1)O[PH](=S)OC,0.0,4,4,1,2,5,1,2,1,5,5
37069,COc1ccc(C2CC(c3c(C)nn(-c4ccccc4)c3-c3ccc(C)cc3O)=NN2c2ccccc2)cc1,0.0,4,5,3,1,4,1,5,4,5,4
37070,COC(=O)c1cc2c(o1)Sc1ccccc1NC2=O,0.0,3,3,1,5,2,3,1,2,3,4
37071,COC(=O)c1cc2c(=NO)c3ccccc3sc2o1,0.0,5,4,4,5,5,3,5,3,2,5
37072,CCCCn1c(C)c(C(=O)OCC)c2cc(OCc3ccc(C(=O)Nn4c(C)ccc4C)cc3)c(Br)cc21,0.0,4,5,4,2,2,2,2,5,1,5
37073,Oc1ccc(O)c(CNc2ccc(C(O)C(F)(F)F)cc2)c1,0.0,5,3,2,2,3,2,2,1,1,5
37074,c1ccc2c(c1)CCc1c-2n(CCN2CCCCC2)c2ccccc12,0.0,3,1,2,4,2,4,3,4,2,4
37075,c1ccc2c(c1)CCc1c-2n(CCN2CCOCC2)c2ccccc12,0.0,5,1,5,1,4,5,2,1,4,3
37076,CN(C)CCn1c2c(c3ccccc31)CCc1ccccc1-2,0.0,3,3,5,3,5,3,3,1,3,2
37077,COc1ccc2c(c1)-c1[nH]c3ccccc3c1CC2,0.0,3,1,2,5,5,3,5,4,3,4
37078,COc1ccc2c(c1)-c1c(c3ccccc3n1CCN1CCCCC1)CC2,0.0,4,2,3,1,3,3,3,5,3,3
37079,COc1ccc2c(c1)-c1c(c3ccccc3n1CCN1CCOCC1)CC2,0.0,2,5,5,3,5,2,1,4,4,1
37080,COc1ccc2[nH]c3c(c2c1)CCc1ccccc1-3,0.0,3,5,4,4,2,4,5,4,5,4
37081,COc1ccc2c(c1)c1c(n2CCN2CCCCC2)-c2ccccc2CC1,0.0,2,2,3,1,3,2,5,1,4,4
37082,COc1ccc2c(c1)c1c(n2CCN(C)C)-c2ccccc2CC1,0.0,4,4,2,2,4,5,5,1,3,5
37083,COc1ccc2c(c1)-c1[nH]c3ccc(OC)cc3c1CC2,0.0,1,2,4,5,4,5,4,1,3,2
37084,COc1ccc2c(c1)-c1c(c3cc(OC)ccc3n1CCCN(C)C)CC2,0.0,2,5,4,3,1,3,2,5,4,3
37085,COc1ccc2c(c1)CCc1c-2[nH]c2ccc(OC)cc12,0.0,5,2,5,1,2,3,4,4,2,5
37086,COc1ccc2c(c1)CCc1c-2n(CCN2CCCCC2)c2ccc(OC)cc12,0.0,2,3,1,1,3,1,2,4,4,3
37087,COc1ccc2c(c1)CCc1c-2n(CCN(C)C)c2ccc(OC)cc12,0.0,5,2,4,2,2,2,4,3,2,5
37088,COc1ccc2[nH]c3c(c2c1)CCc1c(OC)cccc1-3,0.0,2,4,2,1,1,2,3,5,5,2
37089,COc1ccc2c(c1)c1c(n2CCN2CCCCC2)-c2cccc(OC)c2CC1,0.0,1,5,1,4,1,3,3,3,3,4
37090,COc1ccc2c(c1)c1c(n2CCN(C)C)-c2cccc(OC)c2CC1,0.0,1,1,3,4,1,1,2,2,3,4
37091,COc1ccc(N2C(=O)C3c4[nH]c5ccccc5c4C4CCC(c5ccccc5)CC4C3C2=O)cc1,0.0,5,3,2,4,1,3,1,4,3,1
37092,COc1ccc(N2C(=O)C3c4[nH]c5ccc(OC)cc5c4C4CCC(c5ccccc5)CC4C3C2=O)cc1,0.0,3,5,1,4,3,1,2,1,4,1
37093,COc1ccc(N2C(=O)C3c4[nH]c5ccc(OCc6ccccc6)cc5c4C4CCC(c5ccccc5)CC4C3C2=O)cc1,0.0,1,3,2,1,4,5,5,5,2,2
37094,COc1ccc(N2C(=O)C3c4[nH]c5c(C)cccc5c4C4CCC(c5ccccc5)CC4C3C2=O)cc1,0.0,4,3,3,2,5,2,3,1,2,2
37095,COc1ccc(N2C(=O)C3c4[nH]c5ccc(F)cc5c4C4CCC(c5ccccc5)CC4C3C2=O)cc1,0.0,4,1,2,3,5,2,2,5,1,4
37096,COc1ccc(N2C(=O)C3c4[nH]c5ccccc5c4C4CCC(C(C)C)CC4C3C2=O)cc1,0.0,2,3,4,3,1,4,5,3,5,4
37097,COc1ccc(N2C(=O)C3c4[nH]c5ccc(OC)cc5c4C4CCC(C(C)C)CC4C3C2=O)cc1,0.0,4,3,5,4,3,3,4,5,4,4
37098,COc1ccc(N2C(=O)C3c4[nH]c5ccc(OCc6ccccc6)cc5c4C4CCC(C(C)C)CC4C3C2=O)cc1,0.0,4,5,3,3,5,2,5,1,2,2
37099,COc1ccc(N2C(=O)C3c4[nH]c5ccc(C)cc5c4C4CCC(C(C)C)CC4C3C2=O)cc1,0.0,2,4,3,4,4,2,3,3,4,1
37100,COc1ccc(N2C(=O)C3c4[nH]c5ccc(C)cc5c4C4CCC(c5ccccc5)CC4C3C2=O)cc1,0.0,3,5,2,1,5,5,2,3,2,1
37101,COc1ccc(N2C(=O)C3c4[nH]c5c(C)cccc5c4C4CCC(C(C)C)CC4C3C2=O)cc1,0.0,3,1,4,2,3,2,5,1,2,4
37102,COc1ccc(N2C(=O)C3c4[nH]c5cccc(Cl)c5c4C4CCC(C(C)(C)C)CC4C3C2=O)cc1,0.0,5,1,5,1,3,3,3,5,2,3
37103,C#CCOC(=O)c1ccccc1OC(C)=O,0.0,2,3,5,1,5,1,3,2,3,4
37104,C#CCOC(=O)C(C)c1ccc2cc(OC)ccc2c1,0.0,4,3,1,5,1,1,3,1,2,2
37105,C#CCOC(=O)c1ccccc1O,0.0,1,3,5,1,5,4,4,4,5,1
37106,CC#CCOC(=O)c1ccccc1OC(C)=O,0.0,3,3,4,4,5,5,1,4,1,1
37107,C#CCCOC(=O)c1ccccc1OC(C)=O,0.0,1,2,5,4,3,5,4,1,5,5
37108,C#CCOC(=O)c1ccc(OC(C)=O)cc1,0.0,4,3,1,5,4,2,1,5,4,1
37109,C#CCCOC(=O)CC1=C(C)C(=Cc2ccc(S(C)=O)cc2)c2ccc(F)cc21,0.0,3,4,1,4,5,5,2,3,4,3
37110,C#CCN1C(=O)c2ccccc2S1(=O)=O,0.0,1,3,3,5,3,3,5,2,1,5
37111,CSc1ncc2c(C#N)c3[nH]c4ccccc4n3c(=O)c2n1,0.0,5,3,3,5,4,5,5,4,1,3
37112,O=C1OC(COC(=O)c2ccccc2)C(OC(=O)c2ccccc2)C=C1OC(=O)c1ccccc1,0.0,2,1,1,5,3,5,4,1,5,3
37113,O=C(OCC(OC(=O)c1ccccc1)C1CC(C(O)C2CCCCC2)C(=O)O1)c1ccccc1,0.0,5,1,2,5,2,3,4,2,4,4
37114,COC1OC(C(=O)c2ccccc2)C2OC(C)(C)OC12,0.0,5,5,2,4,3,2,1,1,2,4
37115,c1ccc(COC2C3COC(O3)C(OCc3ccccc3)C2OCc2ccccc2)cc1,0.0,1,1,3,5,3,2,1,5,2,4
37116,CC1(C)OC2OC(C(=O)c3ccccc3)C3OC(C)(C)OC3C2O1,0.0,3,2,2,4,5,3,2,2,4,4
37117,CC12CCCC(OC(=O)c3ccc(Br)cc3)C(C1)C(=O)CC2,0.0,2,3,2,5,1,4,4,4,3,4
