SID,group,label_1a2,label_2c19,label_2c9,label_2d6,label_3a4,smiles
17385431,test set,,,,,1,F/C(/C(NC(OCc1ccccc1)=O)c2ccc(cc2)C(OC)=O)=C\[C@H](C(=O)NC3CCCCC3)C
17385432,test set,,,,,1,F/C(/C(NC(OCc1ccccc1)=O)c2ccc(cc2)C(OC)=O)=C\[C@H](C(=O)NCCN3CCOCC3)C
17385433,test set,,,,,1,F/C(/C(NC(OCc1ccccc1)=O)c2ccc(cc2)C(OC)=O)=C\[C@H](C(=O)NCc3cc(F)cc(F)c3)C
17385434,test set,,,,,1,F/C(/C(NC(OCc1ccccc1)=O)c2ccc(cc2)C(OC)=O)=C\[C@H](C(=O)NCc3noc(c3)C)C
17385435,test set,,,,,1,F/C(/C(NC(OCc1ccccc1)=O)c2ccc(cc2)C(OC)=O)=C\[C@H](C(=O)NCc3cnccc3)C
17385436,test set,,,,,1,F/C(/C(NC(OCc1ccccc1)=O)c2ccc(cc2)C(OC)=O)=C\[C@H](C(=O)NCc3ccc(-c4ccccc4)cc3)C
17385437,test set,,,,,1,F/C(/C(NC(OCc1ccccc1)=O)c2ccc(cc2)C(OC)=O)=C\[C@H](C(=O)NCc3cc(OC)c(OC)cc3)C
17385438,test set,,,,,1,O(C(=O)NC(/C(/c1cnccc1)=C/[C@H](C(=O)N(C)C)C)c2ccc(cc2)C(OC)=O)Cc3ccccc3
17385439,test set,,,,,1,O(C(=O)NC(/C(/c1cnccc1)=C/[C@H](C(=O)N(Cc2ccccc2)C)C)c3ccc(cc3)C(OC)=O)Cc4ccccc4
17385440,test set,,,,,1,O(C(=O)NC(/C(/c1cnccc1)=C/[C@H](C(=O)NCc2cc(O)c(OC)cc2)C)c3ccc(cc3)C(OC)=O)Cc4ccccc4
17385441,test set,,,,,1,S(=O)(=O)(c1ccc(CNC(=O)[C@@H](/C=C(/C(NC(OCc2ccccc2)=O)c3ccc(cc3)C(OC)=O)\c4cnccc4)C)cc1)C
17385442,test set,,,,,1,O(C(=O)NC(/C(/c1cnccc1)=C/[C@H](C(=O)NCCc2c3c([nH]c2)cccc3)C)c4ccc(cc4)C(OC)=O)Cc5ccccc5
17385443,test set,,,,,1,O(C(=O)NC(/C(/c1cnccc1)=C/[C@H](C(=O)NCCOC)C)c2ccc(cc2)C(OC)=O)Cc3ccccc3
17385444,test set,,,,,0,O(C(=O)NC(/C(/c1cnccc1)=C/[C@H](C(=O)NCc2nn(c(c2)C)C)C)c3ccc(cc3)C(OC)=O)Cc4ccccc4
17385445,test set,,,,,1,O(C(=O)NC(/C(/c1cnccc1)=C/[C@H](C(=O)NCC2CC2)C)c3ccc(cc3)C(OC)=O)Cc4ccccc4
17385446,test set,,,,,1,O(C(=O)NC(/C(/c1cnccc1)=C/[C@H](C(=O)Nc2ccccc2)C)c3ccc(cc3)C(OC)=O)Cc4ccccc4
17385448,test set,,,,,1,O(C(=O)NC(/C(/c1cnccc1)=C/[C@H](C(=O)NCc2n(c3c(n2)cccc3)C)C)c4ccc(cc4)C(OC)=O)Cc5ccccc5
17385449,test set,,,,,1,O(C(=O)NC(/C(/c1cnccc1)=C/[C@H](C(=O)NCc2oc(cc2)C)C)c3ccc(cc3)C(OC)=O)Cc4ccccc4
17385450,test set,,,,,1,O(C(=O)NC(/C(/c1cnccc1)=C/[C@H](C(=O)NCc2ccncc2)C)c3ccc(cc3)C(OC)=O)Cc4ccccc4
17385451,test set,,,,,1,O(C(=O)NC(/C(/c1cnccc1)=C/[C@H](C(=O)NCc2ccccc2)C)c3ccc(cc3)C(OC)=O)Cc4ccccc4
17385452,test set,,,,,1,O(C(=O)NC(/C(/c1cnccc1)=C/[C@H](C(=O)NCc2cc(OC)c(OC)cc2)C)c3ccc(cc3)C(OC)=O)Cc4ccccc4
17385453,test set,,,,,1,Fc1cc(CNC(=O)[C@@H](/C=C(/C(NC(OCc2ccccc2)=O)c3ccc(cc3)C(OC)=O)\c4cnccc4)C)cc(F)c1
17385454,test set,,,,,1,O(C(=O)NC(/C(/c1cnccc1)=C/[C@H](C(=O)NCc2noc(c2)C)C)c3ccc(cc3)C(OC)=O)Cc4ccccc4
17385455,test set,,,,,1,O(C(=O)NC(/C(/c1cnccc1)=C/[C@H](C(=O)NCc2ccc(-c3ccccc3)cc2)C)c4ccc(cc4)C(OC)=O)Cc5ccccc5
17385456,test set,,,,,1,O(C(=O)NC(/C(/c1cnccc1)=C/[C@H](C(=O)NC2CCCCC2)C)c3ccc(cc3)C(OC)=O)Cc4ccccc4
17385457,test set,,,,,1,O(C(=O)NC(/C(/c1cnccc1)=C/[C@H](C(=O)Nc2ccc(OC)cc2)C)c3ccc(cc3)C(OC)=O)Cc4ccccc4
17385459,test set,,,,,1,O(C(=O)NC(/C(/c1cnccc1)=C/[C@H](C(=O)N(Cc2cnccc2)C)C)c3ccc(cc3)C(OC)=O)Cc4ccccc4
17385460,test set,,,,,1,s1c2c(nc1CNC(=O)[C@@H](/C=C(/C(NC(OCc3ccccc3)=O)c4ccc(cc4)C(OC)=O)\c5cnccc5)C)cccc2
17385461,test set,,,,,1,O(C(=O)NC(/C(/c1cnccc1)=C/[C@H](C(=O)NCc2cnccc2)C)c3ccc(cc3)C(OC)=O)Cc4ccccc4
17385462,test set,,,,,1,O(C(=O)NC(/C(/c1cnccc1)=C/[C@H](C(=O)N[C@H](Cc2ccccc2)CO)C)c3ccc(cc3)C(OC)=O)Cc4ccccc4
17385465,test set,,,,,0,O(C(=O)C=1C(NC(=O)N(C1C)CCCCCC(=O)N(C(c2ccc(cc2)-c3ccccc3)C(=O)NCCCC)CCCCCC)c4ccc(cc4)-c5ccccc5)Cc6ccccc6
17385467,test set,,,,,1,O(C(=O)C=1C(NC(=O)N(C1C)CCCCCC(=O)N(C(C(=O)NCCCC)C)CCCCCC)c2ccc(cc2)-c3ccccc3)Cc4ccccc4
17385471,test set,,,,,1,O(C(=O)C=1C(NC(=O)N(C1C)CCCCCC(=O)N(C(c2ccc(cc2)-c3ccccc3)C(=O)NCCCC)CCN4CCOCC4)c5ccc(N(=O)=O)cc5)Cc6ccccc6
17385473,test set,,,,,0,O(C(=O)C=1C(NC(=O)N(C1C)CCCCCC(=O)O)c2ccc(cc2)C(C)(C)C)Cc3ccccc3
17385474,test set,,,,,0,O(C(=O)C=1C(NC(=O)N(C1C)CCCCCC(=O)O)C2CC2)Cc3ccccc3
17385475,test set,,,,,0,O(C(=O)C=1C(NC(=O)N(C1C)CCCCCC(OC)=O)c2ccc(cc2)-c3ccccc3)Cc4ccccc4
17385480,test set,,,,,1,FC(F)(F)c1ccc(C2NC(=O)N(C(=C2C(OCc3ccccc3)=O)C)CCCCCC(=O)N(C(c4cc(c(OCC(OC)=O)cc4)C(OC)=O)C(=O)NCCCC)CCCCCC)cc1
17385481,test set,,,,,1,O(C(=O)C=1C(NC(=O)N(C1C)CCCCCC(=O)N(C(c2cc(c(OCC(OC)=O)cc2)C(OC)=O)C(=O)NCCCC)CCCCCC)c3ccc(cc3)C(C)(C)C)Cc4ccccc4
17385482,test set,,,,,1,O(C(=O)C=1C(NC(=O)N(C1C)CCCCCC(=O)N(C(c2cc(c(OCC(OC)=O)cc2)C(OC)=O)C(=O)NCCCC)CCCCCC)c3cc(N(=O)=O)ccc3)Cc4ccccc4
17385483,test set,,,,,1,Clc1ccc(C2NC(=O)N(C(=C2C(OCc3ccccc3)=O)C)CCCCCC(=O)N(C(c4cc(c(OCC(OC)=O)cc4)C(OC)=O)C(=O)NCCCC)CCCCCC)cc1
17385484,test set,,,,,1,O(C(=O)C=1C(NC(=O)N(C1C)CCCCCC(=O)N(C(c2cc(c(OCC(OC)=O)cc2)C(OC)=O)C(=O)NCCCC)CCCCCC)c3ccc(N(=O)=O)cc3)Cc4ccccc4
17385485,test set,,,,,1,O(C(=O)C=1C(NC(=O)N(C1C)CCCCCC(=O)N(C(c2cc(c(OCC(OC)=O)cc2)C(OC)=O)C(=O)NCCCC)CCCCCC)c3cc4c(cc3)cccc4)Cc5ccccc5
17385486,test set,,,,,1,O(C(=O)C=1C(NC(=O)N(C1C)CCCCCC(=O)N(C(c2cc(c(OCC(OC)=O)cc2)C(OC)=O)C(=O)NCCCC)CCCCCC)c3c(-c4ccccc4)cccc3)Cc5ccccc5
17385487,test set,,,,,1,O(C(=O)C=1C(NC(=O)N(C1C)CCCCCC(=O)N(C(c2cc(c(OCC(OC)=O)cc2)C(OC)=O)C(=O)NCCCC)CCCCCC)C3CCCCC3)Cc4ccccc4
17385490,test set,,,,,1,O(C(=O)C=1C(NC(=O)N(C1C)CCCCCC(=O)N(C(c2cc(c(OCC(OC)=O)cc2)C(OC)=O)C(=O)NCCCC)Cc3ncccc3)c4ccc(cc4)-c5ccccc5)Cc6ccccc6
17385491,test set,,,,,1,O(C(=O)C=1C(NC(=O)N(C1C)CCCCCC(=O)N(C(c2cc(c(OCC(OC)=O)cc2)C(OC)=O)C(=O)NCCCC)CCc3ncccc3)c4ccc(cc4)-c5ccccc5)Cc6ccccc6
17385493,test set,,,,,1,O(C(=O)C=1C(NC(=O)N(C1C)CCCCCC(=O)N(C(c2ccc(OCC(OC)=O)cc2)C(=O)NCCCC)CCCCCC)c3ccc(cc3)-c4ccccc4)Cc5ccccc5
17385495,test set,,,,,1,O(C(=O)C=1C(NC(=O)N(C1C)CCCCCC(=O)N(C(c2cc(c(OCC(OC)=O)cc2)C(OC)=O)C(=O)NCCCC)CCCCCC)C3CC3)Cc4ccccc4
17385496,test set,,,,,1,O(C(=O)C=1C(NC(=O)N(C1C)CCCCCC(=O)N(C(c2cc(c(OCC(OC)=O)cc2)C(OC)=O)C(=O)NCCCC)CCCCCC)c3ccc(cc3)C4CCCCC4)Cc5ccccc5
17385497,test set,,,,,0,O=C(O)C1(N(CC=C1)C(=O)C)CC(C)C
17385498,test set,,,,,0,O=C(NCCOC)C1(N(CC=C1)C(=O)C)CC(C)C
17385500,test set,,,,,1,FC(F)(F)c1cc(CNC(=O)C2(N(CC=C2)C(=O)C)CC(C)C)cc(F)c1
17385503,test set,,,,,0,O=C(NC)C1(N(CC=C1)C(=O)C)CC(C)C
17385504,test set,,,,,1,O=C(NCCc1c2c([nH]c1)cccc2)C3(N(CC=C3)C(=O)C)CC(C)C
17385507,test set,,,,,0,O=C(N1C(C(=O)O)(C=CC1)CC(C)C)c2ccccc2
17385509,test set,,,,,1,O=C(NCCN1CCOCC1)C2(N(C(=O)c3ccccc3)CC=C2)CC(C)C
17385511,test set,,,,,1,O=C(NCC1CC1)C2(N(C(=O)c3ccccc3)CC=C2)CC(C)C
17385512,test set,,,,,0,O=C(NC)C1(N(C(=O)c2ccccc2)CC=C1)CC(C)C
17385513,test set,,,,,1,O=C(NCCc1c2c([nH]c1)cccc2)C3(N(C(=O)c4ccccc4)CC=C3)CC(C)C
17385517,test set,,,,,0,O=C(NCCOC)C1(N(CC=C1)C(=O)C)C
17385521,test set,,,,,0,O(C(=O)N1C(C(=O)O)(C=CC1)C)C
17385523,test set,,,,,1,FC(F)(F)c1cc(CNC(=O)C2(N(C3(C=C2)CCCCC3)C(=O)C)C)cc(F)c1
17385525,test set,,,,,0,O=C(NCC1CC1)C2(N(C(OC)=O)CC=C2)C
17385526,test set,,,,,0,O(C(=O)N1C(C(=O)NC)(C=CC1)C)C
17385528,test set,,,,,0,O(C(=O)C1(N(C(=O)c2ccccc2)CC=C1)C)C
17385532,test set,,,,,0,O=C(N1C(C(=O)O)(C=CC1)C)c2ccccc2
17385533,test set,,,,,0,O=C(O)[C@@]1(N([C@@H](C=C1)Cc2ccccc2)C(=O)C)C
17385537,test set,,,,,0,O=C(NCc1ncccc1)C2(N(C(=O)c3ccccc3)CC=C2)C
17385538,test set,,,,,0,O=C(N1C(C(=O)NC)(C=CC1)C)c2ccccc2
17385540,test set,,,,,1,O=C(N1[C@@](C(=O)NCCOC)(C=C[C@H]1Cc2ccccc2)C)c3ccccc3
17385541,test set,,,,,1,FC(F)(F)c1cc(CNC(=O)[C@@]2(N([C@@H](C=C2)Cc3ccccc3)C(=O)c4ccccc4)C)cc(F)c1
17385542,test set,,,,,1,O=C(N1[C@@](C(=O)NCCN2CCOCC2)(C=C[C@H]1Cc3ccccc3)C)c4ccccc4
17385544,test set,,,,,1,O=C(N1[C@@](C(=O)NCCc2c3c([nH]c2)cccc3)(C=C[C@H]1Cc4ccccc4)C)c5ccccc5
17385545,test set,,,,,1,Clc1c(ncc(C(F)(F)F)c1)NCCCNC(=O)[C@@]2(N([C@@H](C=C2)Cc3ccccc3)C(=O)c4ccccc4)C
17385546,test set,,,,,1,O=C(NCCN1CCOCC1)C2(N(C3(C=C2)CCCCC3)C(=O)C)C
17385547,test set,,,,,1,O=C(NCc1ncccc1)C2(N(C3(C=C2)CCCCC3)C(=O)C)C
17385549,test set,,,,,0,O=C(NCc1oc(cc1)C)C2(N(C3(C=C2)CCCCC3)C(=O)C)C
17385556,test set,,,,,0,O(C(=O)N1[C@](C=C[C@H]1Cc2ccccc2)(C(=O)O)C)C
17385557,test set,,,,,0,O(C(=O)[C@@]1(N([C@@H](C=C1)C)C(=O)C)Cc2ccccc2)C
17385558,test set,,,,,0,O(C(=O)[C@@]1(N([C@@H](C=C1)C)C(=O)c2ccccc2)Cc3ccccc3)C
17385559,test set,,,,,0,O(C(=O)[C@@]1(N([C@@H](C=C1)C)C(OC)=O)Cc2ccccc2)C
17385560,test set,,,,,0,O=C(N1[C@](C=C[C@H]1C)(C(=O)O)Cc2ccccc2)c3ccccc3
17385562,test set,,,,,1,O=C(N1C2(C=CC1(C(=O)NCCOC)C)CCCCC2)c3ccccc3
17385563,test set,,,,,1,FC(F)(F)c1cc(CNC(=O)C2(N(C3(C=C2)CCCCC3)C(=O)c4ccccc4)C)cc(F)c1
17385564,test set,,,,,1,O=C(N1C2(C=CC1(C(=O)NCCN3CCOCC3)C)CCCCC2)c4ccccc4
17385565,test set,,,,,1,O=C(N1C(C=CC12CCCCC2)(C(=O)NCC3CC3)C)c4ccccc4
17385566,test set,,,,,1,Clc1c(ncc(C(F)(F)F)c1)NCCCNC(=O)C2(N(C3(C=C2)CCCCC3)C(=O)c4ccccc4)C
17385568,test set,,,,,0,O=C(NCC(OC)=O)[C@@]1(N([C@@H](C=C1)C)C(=O)c2ccccc2)Cc3ccccc3
17385569,test set,,,,,1,O=C(NCCN1CCOCC1)[C@@]2(N([C@@H](C=C2)C)C(=O)c3ccccc3)Cc4ccccc4
17385571,test set,,,,,1,O=C(NCCc1c2c([nH]c1)cccc2)[C@@]3(N([C@@H](C=C3)C)C(=O)c4ccccc4)Cc5ccccc5
17385574,test set,,,,,1,FC(F)(F)c1cc(CNC(=O)[C@@]2(N([C@@H](C=C2)C)C(=O)C)Cc3ccccc3)cc(F)c1
17385577,test set,,,,,0,O=C(NC)[C@@]1(N([C@@H](C=C1)C)C(=O)C)Cc2ccccc2
17385580,test set,,,,,0,O(C(=O)N1[C@](C=C[C@H]1C)(C(=O)O)Cc2ccccc2)C
17385582,test set,,,,,1,O(C(=O)N1[C@@](C(=O)NCc2ccc(N(C)C)cc2)(C=C[C@H]1Cc3ccccc3)C)C
17385583,test set,,,,,1,O(C(=O)N1[C@@](C(=O)NCc2ncccc2)(C=C[C@H]1Cc3ccccc3)C)C
17385585,test set,,,,,0,O=C(NCCOC)[C@@]1(N([C@@H](C=C1)C)C(OC)=O)Cc2ccccc2
17385588,test set,,,,,1,O=C(NC)[C@@]1(N([C@@H](C=C1)C)C(OC)=O)Cc2ccccc2
17388663,test set,,,,,1,O1C(=O)c2c(cc(O)cc2O)C=CCCCC(=O)CCC[C@@H]1C
17388666,test set,,,,,0,c1(cc(ccc1)C)C=C
17388667,test set,,,,,0,O(c1c(OC)ccc(c1)C=O)C
17388669,test set,,,,,0,O=C1/C(/Nc2c1cccc2)=C\3/Nc4c(C3=O)cccc4
17388670,test set,,,,,0,ClC(=O)CCCC
17388671,test set,,,,,0,N#CCCCC
17388672,test set,,,,,0,O=C(O)/C(=C/[C@H]1C=2[C@@]([C@@H](CC1)C)(CCC2C)[H])/C
17388674,test set,,,,,1,P(Oc1cc(cc(c1)C)C)(Oc2cc(cc(c2)C)C)(Oc3cc(cc(c3)C)C)=O
17388676,test set,,,,,0,O(C(=O)c1c(C(OCC(CCCC)CC)=O)ccc(c1)C(OCC(CCCC)CC)=O)CC(CCCC)CC
17388677,test set,,,,,0,ClCCOP(OCCCl)OCCCl
17388679,test set,,,,,0,P(Oc1ccccc1)(Oc2ccccc2)Oc3ccccc3
17388682,test set,,,,,0,P(OCC)(OCC)(OCC)=O
17388684,test set,,,,,0,ClC(Cl)(Cl)C(=O)O
17388686,test set,,,,,0,O(C(COC(=O)C)COC(=O)C)C(=O)C
17388688,test set,,,,,0,Br/C(=C(/Br)\CO)/CO
17388690,test set,,,,,0,c1(ccccc1)C
17388691,test set,,,,,0,s1cccc1
17388692,test set,,,,,0,S=C(Nc1c(NC(=S)NC(OC)=O)cccc1)NC(OC)=O
17388693,test set,,,,,0,S1SCCC1CCCCC(=O)O
17388696,test set,,,,,0,c12c(cccc1)CCCC2
17388698,test set,,,,,0,N(CCNCCN)CCNCCN
17388699,test set,,,,,0,O(C(=O)C=C)CCOCCOCCOCCOC(=O)C=C
17388701,test set,,,,,0,Clc1c2c(c(Cl)c(Cl)c1Cl)C(OC2=O)=O
17388703,test set,,,,,0,Brc1c2c(c(Br)c(Br)c1Br)C(OC2=O)=O
17388704,test set,,,,,0,Brc1cc(C(c2cc(Br)c(OCC(Br)CBr)c(Br)c2)(C)C)cc(Br)c1OCC(Br)CBr
17388706,test set,,,,,0,Oc1c(C(C)(C)C)cc(O)cc1
17388707,test set,,,,,0,O(O)C(C)(C)C
17388709,test set,,,,,0,O=C(O)c1ccc(cc1)C(=O)O
17388710,test set,,,,,1,Clc1ccc(CCC(O)(C(C)(C)C)Cn2ncnc2)cc1
17388711,test set,,,,,0,SC(C(C(C(C)C)(C)C)(C)C)(C)C
17388712,test set,,,,,0,O1C(C1)COc2ccc(C(C)(C)C)cc2
17388713,test set,,,,,0,O(OC(C)(C)C)C(=O)c1ccccc1
17388714,test set,,,,,0,O1C(C1)COC(C)(C)C
17388715,test set,,,,,0,O(C(C)(C)C)C=O
17388716,test set,,,,,0,O(C(CC)(C)C)C
17388717,test set,,,,,0,OC(c1ccc(O)cc1)CNC
17388721,test set,,,,,0,S(=O)(=O)(NC(=O)C)c1ccc(N)cc1
17388722,test set,,,,,0,N#CCCC#N
17388742,test set,,,,,0,ClC(SCCC)=O
17388743,test set,,,,,0,ClC(SCC)=O
17388746,test set,,,,,1,Oc1cc(cc(O)c1)/C=C/c2ccc(O)cc2
17388747,test set,,,,,0,Oc1c(O)cccc1O
17388750,test set,,,,,0,O=C1C(=C(C)C)CCC(C1)C
17388751,test set,,,,,0,N#Cc1ccc(cc1)C
17388752,test set,,,,,0,S(=O)(=O)(N)c1ccc(cc1)C
17388753,test set,,,,,0,c1(C(C)(C)C)ccc(cc1)C
17388754,test set,,,,,0,Oc1cc(C(C)(C)C)ccc1O
17388755,test set,,,,,0,O=CC(Cc1ccc(C(C)(C)C)cc1)C
17388756,test set,,,,,0,O(C(=O)c1ccc(O)cc1)CCC
17388757,test set,,,,,0,O(C(C)(C)C)CC(O)C
17388758,test set,,,,,0,OC(CO)C
17388759,test set,,,,,0,O(CC(O)C)CCC
17388761,test set,,,,,0,Clc1cc(N2C(=O)C3(C(C3)(C2=O)C)C)cc(Cl)c1
17388762,test set,,,,,0,O(c1ccc(N)cc1)CC
17388764,test set,,,,,0,O(C(=O)C(=C)C)CC(O)C
17388765,test set,,,,,0,O(c1ccc(cc1)C(=O)O)CCCCCCCC
17388766,test set,,,,,0,O=N(=O)c1ccc(cc1)C
17388767,test set,,,,,0,O=N(=O)c1ccc(cc1)CCO
17388768,test set,,,,,0,O=C(NCC(=O)O)c1ccc(N(=O)=O)cc1
17388769,test set,,,,,0,ClC(=O)c1ccc(N(=O)=O)cc1
17388770,test set,,,,,0,O=N(=O)c1ccc(cc1)C(=O)C
17388771,test set,,,,,0,OCc1ccc(cc1)C
17388773,test set,,,,,0,O1c2c(OC1)ccc(c2)C=O
17388774,test set,,,,,0,C1(C2CC1CCC2C)(C)C
17388775,test set,,,,,0,Clc1c(nc(Cl)c(Cl)c1N)C(=O)O
17388777,test set,,,,,0,ClP(Cl)(OCC)=O
17388779,test set,,,,,1,Oc1c(ccc(O)c1)CCCCCC
17388780,test set,,,,,0,S=C(Nc1ccccc1)N
17388781,test set,,,,,0,O=C(c1ccccc1)C=O
17388782,test set,,,,,0,O(c1ccccc1)CC(=O)O
17388783,test set,,,,,1,O(c1cc(NC(OC)=O)ccc1)C(=O)Nc2cc(ccc2)C
17388785,test set,,,,,0,BrCCc1ccccc1
17388787,test set,,,,,0,c12c3c(ccc1cccc2)cccc3
17388790,test set,,,,,1,O(CC(COC(=O)C=C)(COC(=O)C=C)CO)C(=O)C=C
17388792,test set,,,,,0,Brc1c(Oc2c(Br)cc(Br)cc2)cc(Br)c(Br)c1
17388794,test set,,,,,0,c1(ccc(cc1)C=C)C=C
17388795,test set,,,,,0,Clc1ccc(cc1)C
17388796,test set,,,,,0,Clc1ccc(C(=O)O)cc1
17388797,test set,,,,,0,Brc1ccc(cc1)C
17388800,test set,,,,,0,O(c1ccc(N)cc1)C
17388801,test set,,,,,0,O(c1ccc(cc1)C=O)C
17388803,test set,,,,,0,O=C(Nc1ccc(N)cc1)C
17388804,test set,,,,,0,O=C(O)c1ccc(N)cc1
17388805,test set,,,,,0,S(=O)(=O)(O)c1ccc(N)cc1
17388806,test set,,,,,0,O=C(O)c1ccc(NC(=O)C)cc1
17388808,test set,,,,,0,ClC(Cl)=C(c1ccc(Cl)cc1)c2ccc(Cl)cc2
17388810,test set,,,,,1,O[C@@]1([C@@]2([C@]([C@]3([C@@]([C@@]4([C@@](CC3)(CC(=O)/C(/C4)=C\O)[H])C)(CC2)[H])[H])(CC1)[H])C)C
17388811,test set,,,,,0,Nc1c(cccc1)C
17388812,test set,,,,,0,O=C(O)c1c(cccc1)C
17388813,test set,,,,,0,Oc1c(C(CC)C)cccc1
17388814,test set,,,,,0,Oc1nc(cc(O)n1)C(=O)O
17388817,test set,,,,,0,O(c1c(N)cccc1)CC
17388819,test set,,,,,0,O=N(=O)c1c(cccc1)C
17388820,test set,,,,,0,O=N(=O)c1c(cccc1)CC#N
17388822,test set,,,,,0,ClCc1c(N(=O)=O)cccc1
17388823,test set,,,,,0,ClC(=O)c1c(N(=O)=O)cccc1
17388824,test set,,,,,0,O=N(=O)c1c(C(=O)O)cccc1
17388825,test set,,,,,0,O=N(=O)c1c(C(=O)N)cccc1
17388826,test set,,,,,0,O=N(=O)c1c(N)cccc1
17388827,test set,,,,,0,O=N(=O)c1c(C(=O)C)cccc1
17388828,test set,,,,,0,O(c1c(O)cccc1)C
17388829,test set,,,,,1,Oc1cc(cc(O)c1)CCCCC
17388831,test set,,,,,0,O=C(O)CCCCCCC/C=C\CCCCCCCC
17388833,test set,,,,,0,O=C(O)CCCCCCC
17388834,test set,,,,,0,Brc1c(Oc2c(Br)c(Br)c(Br)c(Br)c2)cc(Br)c(Br)c1Br
17388835,test set,,,,,0,O1C(C1)COc2c(cccc2)C
17388836,test set,,,,,0,Clc1c(cccc1)C=C
17388837,test set,,,,,0,Clc1ncccc1
17388838,test set,,,,,0,Clc1c(C(F)(F)F)cccc1
17388839,test set,,,,,0,Clc1c(C(=O)O)cccc1
17388840,test set,,,,,0,Brc1c(cccc1)C
17388841,test set,,,,,0,O(c1c(N)cccc1)C
17388842,test set,,,,,0,Oc1c(N)cccc1
17388843,test set,,,,,0,S(=O)(=O)(O)c1c(N)cccc1
17388845,test set,,,,,0,C(CC)CC
17388846,test set,,,,,0,O=C(O)/C=C/C(=C/C=C/C(=C/C=C/C=C(/C=C/C=C(/C=C/C(=O)O)\C)\C)/C)/C
17388847,test set,,,,,0,C(CCCC)CCCC
17388849,test set,,,,,0,O=C(N(c1ccccc1)c2ccccc2)NC
17388850,test set,,,,,0,O=C(NC)c1ccccc1
17388851,test set,,,,,0,O=N(=O)c1ccc(NC)cc1
17388853,test set,,,,,1,s1c(NC(=O)c2c(OC(=O)C)cccc2)ncc1N(=O)=O
17388855,test set,,,,,0,N(c1ccccc1)C(C)C
17388856,test set,,,,,0,O=C(NC(C)C)C=C
17388857,test set,,,,,0,OC1(O)C(=O)c2c(C1=O)cccc2
17388860,test set,,,,,0,O=C(NO)c1ccccc1
17388861,test set,,,,,0,O(C(=O)C(=C)C)CCCCCC
17388862,test set,,,,,0,O=C1Nc2c(N(c3ncccc31)C4CC4)nccc2C
17388863,test set,,,,,0,N(c1ccccc1)(Cc2ccccc2)CC
17388864,test set,,,,,0,S(=O)(=O)(NCC)c1ccc(cc1)C
17388865,test set,,,,,0,N(c1ccccc1)CC
17388866,test set,,,,,0,O1C(C1)COCC(COCC2OC2)(C)C
17388867,test set,,,,,0,O([C@H]1[C@@H](O[C@@H]([C@H]([C@@H]1O)O)CO)Oc2cc(O)c(c(O)c2)C(=O)CCc3cc(O)c(OC)cc3)[C@@H]4O[C@H]([C@@H]([C@H]([C@H]4O)O)O)C
17388869,test set,,,,,0,O(C(=O)C(=C)C)CCCCCCCCCC
17388871,test set,,,,,0,O1C(C1)COCCCC
17388872,test set,,,,,0,OCCCC
17388873,test set,,,,,0,O(C(=O)C=C)CCCC
17388874,test set,,,,,0,O=C(Nc1ccc(cc1)C)C
17388875,test set,,,,,0,O=C(Nc1c(cccc1)C)C
17388876,test set,,,,,0,O=C(Nc1cc(ccc1)C)C
17388877,test set,,,,,0,O=C(NCNC(=O)C=C)C=C
17388879,test set,,,,,0,O=C(N(C)C)CCCC
17388881,test set,,,,,0,O=Nc1ccc(N(C)C)cc1
17388882,test set,,,,,0,O=CN(C)C
17388884,test set,,,,,0,O=C(N(c1ccccc1)CC)N(c2ccccc2)CC
17388885,test set,,,,,0,N(c1ccc(N(C)C)cc1)(C)C
17388886,test set,,,,,0,N(CCCCCCN(C)C)(C)C
17388888,test set,,,,,1,O1c2c(OC1)cc(cc2OC)CC=C
17388889,test set,,,,,0,S(OCCCCOS(=O)(=O)C)(=O)(=O)C
17388890,test set,,,,,0,c1(cc(ccc1)C)C
17388891,test set,,,,,0,O(c1c(C(C)(C)C)cc(N(=O)=O)c(c1N(=O)=O)C)C
17388892,test set,,,,,0,N#Cc1cc(ccc1)C
17388895,test set,,,,,0,O(C(=O)c1c(C(=O)O)cccc1)CC(CCCC)CC
17388896,test set,,,,,0,S(C(=O)N1CCCCCC1)CC
17388897,test set,,,,,0,O=N(=O)c1cc(O)ccc1
17388898,test set,,,,,0,ClCc1cc(N(=O)=O)ccc1
17388899,test set,,,,,0,ClC(=O)c1cc(N(=O)=O)ccc1
17388900,test set,,,,,0,O=N(=O)c1cc(C(=O)O)ccc1
17388901,test set,,,,,0,O=N(=O)c1cc(C(=O)N)ccc1
17388902,test set,,,,,0,O=N(=O)c1cc(N)ccc1
17388903,test set,,,,,0,O=N(=O)c1cc(C(=O)C)ccc1
17388904,test set,,,,,1,O1c2c(OC1)ccc(c2)/C=C/[C@@H]3OC(=O)C=C(OC)C3
17388905,test set,,,,,0,SCC(OC)=O
17388906,test set,,,,,0,O(C(=O)c1ccc(cc1)C)C
17388907,test set,,,,,0,O(C(=O)c1ccc(cc1)C=O)C
17388908,test set,,,,,0,O(c1c(OC)ccc(c1)CC=C)C
17388910,test set,,,,,0,S(CSC#N)C#N
17388911,test set,,,,,0,O=C(C=C)C
17388912,test set,,,,,0,O[C@@]1([C@@]2([C@]([C@]3([C@@]([C@@]4(C(CC3)=CC(=O)CC4)C)(CC2)[H])[H])(CC1)[H])C)C
