,SID,group,label_1a2,label_2c19,label_2c9,label_2d6,label_3a4,smiles,scaffold
10738,17407292,training set,0.0,,1.0,0.0,,s1c(-c2nc(sc2)Nc3c(OC)cccc3)c(nc1NC(=O)c4ccccc4)C,O=C(Nc1ncc(-c2csc(Nc3ccccc3)n2)s1)c1ccccc1
10739,17407306,training set,1.0,1.0,,1.0,,O1N=C(c2c(N(=O)=O)cccc2)CC1C(=O)NCCCCc3ccccc3,O=C(NCCCCc1ccccc1)C1CC(c2ccccc2)=NO1
10740,17407307,training set,,1.0,,0.0,0.0,O1N=C(c2c(N(=O)=O)cccc2)CC1C(=O)NCc3oc(cc3)C,O=C(NCc1ccco1)C1CC(c2ccccc2)=NO1
10741,17407311,training set,0.0,,,0.0,,S(Cc1noc(c1C(=O)O)C(=O)NCCOC)c2c(F)cccc2,c1ccc(SCc2ccon2)cc1
10742,17407316,training set,1.0,1.0,1.0,0.0,1.0,S=C1N(C(=O)/C(/N1)=C/c2c(OC)cc(OC)cc2)CC3OCCC3,O=C1/C(=C/c2ccccc2)NC(=S)N1CC1CCCO1
10743,17407320,training set,1.0,,,0.0,,Brc1sc(/C(=N/NC(=O)c2ccc(Cl)cc2)/C)cc1,O=C(N/N=C/c1cccs1)c1ccccc1
10744,17407331,training set,,1.0,,0.0,1.0,O1c2c(OC1)ccc(c2)/C=N\Nc3nc(nc(n3)Nc4ccc(N(=O)=O)cc4)N5CCCCC5,C(=N\Nc1nc(Nc2ccccc2)nc(N2CCCCC2)n1)\c1ccc2c(c1)OCO2
10745,17407341,training set,,,0.0,0.0,0.0,Brc1ccc(C(=O)N2[C@@H](CC3(ON=C(C3)c4ccccc4)C2)C(=O)NCC(=O)N)cc1,O=C(c1ccccc1)N1CCC2(CC(c3ccccc3)=NO2)C1
10746,17407343,training set,0.0,0.0,0.0,0.0,0.0,Clc1ccc(C2=NOC3(CN([C@@H](C3)C(=O)NCC(=O)N)C(=O)c4ccccc4)C2)cc1,O=C(c1ccccc1)N1CCC2(CC(c3ccccc3)=NO2)C1
10747,17407344,training set,0.0,0.0,0.0,0.0,,O1N=C(CC12C[C@H](N(C2)C(=O)c3nccnc3)C(=O)NC4(CC4)C(=O)N)c5cc(NC(=O)[C@H]6NC(=O)CC6)ccc5,O=C1CC[C@@H](C(=O)Nc2cccc(C3=NOC4(C3)C[C@@H](C(=O)NC3CC3)N(C(=O)c3cnccn3)C4)c2)N1
10748,17407347,training set,,0.0,0.0,0.0,0.0,O1N=C(CC12CN([C@@H](C2)C(=O)NCC(=O)N)C(=O)c3ccc(OC)cc3)c4cc(N(=O)=O)ccc4,O=C(c1ccccc1)N1CCC2(CC(c3ccccc3)=NO2)C1
10749,17407348,training set,0.0,0.0,,,0.0,O1N=C(CC12CN([C@@H](C2)C(=O)NCC(=O)N)C(=O)c3ccccc3)c4cc(N(=O)=O)ccc4,O=C(c1ccccc1)N1CCC2(CC(c3ccccc3)=NO2)C1
10750,17407349,training set,,1.0,1.0,,1.0,S(c1nc2OC3(Nc4c(-c2nn1)cccc4)c5c(NC3=O)ccc(F)c5)Cc6c(F)cccc6,O=C1Nc2ccccc2C12Nc1ccccc1-c1nnc(SCc3ccccc3)nc1O2
10751,17407354,training set,1.0,,,0.0,0.0,O=N(=O)c1nn(cn1)CC(=O)N/N=C/c2c(O)cccc2,O=C(Cn1cncn1)N/N=C/c1ccccc1
10752,17407358,training set,1.0,1.0,1.0,0.0,1.0,Clc1c(sc2c1cccc2)C(=O)Nc3cc(-c4nc5c([nH]4)cccc5)ccc3C,O=C(Nc1cccc(-c2nc3ccccc3[nH]2)c1)c1cc2ccccc2s1
10753,17407363,training set,0.0,1.0,,0.0,,Clc1ccc(SCc2noc(c2C(=O)O)C(=O)NCCOC)cc1,c1ccc(SCc2ccon2)cc1
10754,17407375,training set,0.0,1.0,1.0,,,S(Cc1noc(c1C(=O)O)C(=O)NCC2OCCC2)c3cc(c(cc3)C)C,O=C(NCC1CCCO1)c1cc(CSc2ccccc2)no1
10755,17407378,training set,0.0,1.0,,0.0,,S(Cc1noc(c1C(=O)O)C(=O)NCC=C)c2ccc(F)cc2,c1ccc(SCc2ccon2)cc1
10756,17407395,training set,1.0,1.0,,,1.0,Clc1ccc(Nc2scc(n2)-c3sc(nc3C)NC(=O)CCC=C)cc1,c1ccc(Nc2nc(-c3cncs3)cs2)cc1
10757,17407443,training set,0.0,,1.0,0.0,,S(Cc1noc(c1C(=O)O)C(=O)NCC=C)c2cc(cc(c2)C)C,c1ccc(SCc2ccon2)cc1
10758,17407448,training set,1.0,1.0,1.0,,1.0,Brc1cc(/C=N\NC(=O)c2oc(Cn3nc(N(=O)=O)c(Cl)c3C)cc2)ccc1,O=C(N/N=C\c1ccccc1)c1ccc(Cn2cccn2)o1
10759,17407452,training set,,,,0.0,,Clc1c(C(=O)Nc2cc(-c3sc4c(n3)cccc4)ccc2C)cc(-n5cnnc5)cc1,O=C(Nc1cccc(-c2nc3ccccc3s2)c1)c1cccc(-n2cnnc2)c1
10760,17407457,training set,0.0,1.0,,0.0,1.0,S1/C(/C(=O)N(C1=O)CC(=O)Nc2cc3OCOc3cc2)=C/c4c5c(n(c4)C(C)C)cccc5,O=C(CN1C(=O)S/C(=C/c2c[nH]c3ccccc23)C1=O)Nc1ccc2c(c1)OCO2
10761,17407459,training set,0.0,1.0,,0.0,1.0,S1/C(/C(=O)N(C1=O)CC(=O)Nc2cc3OCOc3cc2)=C/c4c5c(n(c4)C)cccc5,O=C(CN1C(=O)S/C(=C/c2c[nH]c3ccccc23)C1=O)Nc1ccc2c(c1)OCO2
10762,17407462,training set,0.0,,1.0,,,Clc1ccc(C(=O)NC(=S)NNC(=O)c2ccc(cc2)C)cc1,O=C(NNC(=S)NC(=O)c1ccccc1)c1ccccc1
10763,17407466,training set,0.0,0.0,,0.0,0.0,O(c1n(nc2c1ccc(c2)C(=O)NCc3ccc(cc3)C)CCC)CC,O=C(NCc1ccccc1)c1ccc2c[nH]nc2c1
10764,17407468,training set,1.0,,0.0,1.0,0.0,FC(F)(F)c1cc(C(F)(F)F)cc(c1)CNC(=O)c2cc3nn(c(OC)c3cc2)CCOC,O=C(NCc1ccccc1)c1ccc2c[nH]nc2c1
10765,17407469,training set,0.0,0.0,0.0,0.0,,S1/C(/C(=O)N(C1=O)CC(=O)Nc2ccc(cc2)C)=C\c3n(ccc3)C,O=C(CN1C(=O)S/C(=C\c2ccc[nH]2)C1=O)Nc1ccccc1
10766,17407470,training set,0.0,,0.0,0.0,,O=C\1N(C(=O)C(=C(/C1=C/Nc2ccc(NC(=O)C)cc2)C)C#N)CCc3ccccc3,O=C1C=C/C(=C/Nc2ccccc2)C(=O)N1CCc1ccccc1
10767,17407471,training set,,1.0,1.0,0.0,1.0,S=C(N/N=C/c1oc(-c2cc(N(=O)=O)c(cc2)C)cc1)Nc3ccccc3,S=C(N/N=C/c1ccc(-c2ccccc2)o1)Nc1ccccc1
10768,17407475,training set,0.0,,,0.0,0.0,O(c1n(nc2c1ccc(c2)C(=O)NCc3cc4OCOc4cc3)CCC)CC,O=C(NCc1ccc2c(c1)OCO2)c1ccc2c[nH]nc2c1
10769,17407476,training set,1.0,1.0,,0.0,0.0,O(c1n(nc2c1ccc(c2)C(=O)NCc3ccc(cc3)C)CC)CC,O=C(NCc1ccccc1)c1ccc2c[nH]nc2c1
10770,17407477,training set,,0.0,0.0,,0.0,O(c1n(nc2c1ccc(c2)C(=O)NC3c4c(CCC3)cccc4)C)CC=C,O=C(NC1CCCc2ccccc21)c1ccc2c[nH]nc2c1
10771,17407482,training set,,,,0.0,,O(c1n(nc2c1ccc(c2)C(=O)NCC34CC5CC(C3)CC(C4)C5)CC)C,O=C(NCC12CC3CC(CC(C3)C1)C2)c1ccc2c[nH]nc2c1
10772,17407483,training set,1.0,,1.0,,0.0,FC(F)(F)Oc1ccc(CNC(=O)c2cc3nn(c(OCC)c3cc2)C)cc1,O=C(NCc1ccccc1)c1ccc2c[nH]nc2c1
10773,17407484,training set,0.0,,,,0.0,O(c1n(nc2c1ccc(c2)C(=O)NCc3ccccc3)CCOC)CC,O=C(NCc1ccccc1)c1ccc2c[nH]nc2c1
10774,17407485,training set,0.0,,,,1.0,O(c1n(nc2c1ccc(c2)C(=O)NCCc3ccc(cc3)C)CCC)CC,O=C(NCCc1ccccc1)c1ccc2c[nH]nc2c1
10775,17407486,training set,,0.0,,0.0,0.0,O(c1n(nc2c1ccc(c2)C(=O)NCc3ccccc3)CCC)CC,O=C(NCc1ccccc1)c1ccc2c[nH]nc2c1
10776,17407487,training set,0.0,0.0,,0.0,0.0,O(c1n(nc2c1ccc(c2)C(=O)NCc3ccc(OC)cc3)CCC)CC,O=C(NCc1ccccc1)c1ccc2c[nH]nc2c1
10777,17407488,training set,,0.0,,,0.0,O(c1n(nc2c1ccc(c2)C(=O)NC3c4c(CCC3)cccc4)C)CC,O=C(NC1CCCc2ccccc21)c1ccc2c[nH]nc2c1
10778,17407489,training set,0.0,,,0.0,,O(c1n(nc2c1ccc(c2)C(=O)NCc3ccc(OC)cc3)CCOC)CC,O=C(NCc1ccccc1)c1ccc2c[nH]nc2c1
10779,17407492,training set,0.0,0.0,,0.0,0.0,O(c1n(nc2c1ccc(c2)C(=O)NCC34CC5CC(C3)CC(C4)C5)CCOC)C,O=C(NCC12CC3CC(CC(C3)C1)C2)c1ccc2c[nH]nc2c1
10780,17407493,training set,0.0,,,,0.0,O(c1n(nc2c1ccc(c2)C(=O)NCc3cc4OCOc4cc3)CCOC)CC,O=C(NCc1ccc2c(c1)OCO2)c1ccc2c[nH]nc2c1
10781,17407494,training set,0.0,1.0,1.0,,,O(c1n(nc2c1ccc(c2)C(=O)NCCCCc3ccccc3)CCC)CC,O=C(NCCCCc1ccccc1)c1ccc2c[nH]nc2c1
10782,17407495,training set,1.0,0.0,,0.0,,O(c1n(nc2c1ccc(c2)C(=O)NCc3occc3)CC)CC,O=C(NCc1ccco1)c1ccc2c[nH]nc2c1
10783,17407496,training set,0.0,,0.0,0.0,0.0,O(c1n(nc2c1ccc(c2)C(=O)NCc3c(OC)cccc3)CCC)CC,O=C(NCc1ccccc1)c1ccc2c[nH]nc2c1
10784,17407497,training set,,,,1.0,0.0,O(c1n(nc2c1ccc(c2)C(=O)NCCCCc3ccccc3)CC)CC,O=C(NCCCCc1ccccc1)c1ccc2c[nH]nc2c1
10785,17407509,training set,,1.0,1.0,,1.0,S1c2c(N(c3c1cccc3)C(=O)CSc4oc(nn4)CNc5ccc(F)cc5)cccc2,O=C(CSc1nnc(CNc2ccccc2)o1)N1c2ccccc2Sc2ccccc21
10786,17407511,training set,1.0,,1.0,0.0,,O(C(=O)c1c(cccc1)C)CCNc2nc3c(c(cc(c3)C)C)cc2C#N,O=C(OCCNc1ccc2ccccc2n1)c1ccccc1
10787,17407513,training set,,1.0,,0.0,1.0,S=C(N1Cc2c(cc(OC)c(OC)c2)CC1)Nc3ccccc3,S=C(Nc1ccccc1)N1CCc2ccccc2C1
10788,17407514,training set,,1.0,,,,O(C(=O)C12CC3CC(C1)CC(C2)C3)Cc4nc5c([nH]4)cccc5,O=C(OCc1nc2ccccc2[nH]1)C12CC3CC(CC(C3)C1)C2
10789,17407520,training set,0.0,0.0,,0.0,0.0,O1C2C3OC(OC3OC(C2OC1(C)C)C(=O)Nc4ccc(OCCC(C)C)cc4)(C)C,O=C(Nc1ccccc1)C1OC2OCOC2C2OCOC12
10790,17407522,training set,1.0,1.0,1.0,,1.0,O(C(=O)/C(/NC(=O)c1ccccc1)=C\c2c3c(ccc2)cccc3)CC=C,O=C(N/C=C/c1cccc2ccccc12)c1ccccc1
10791,17407523,training set,,,,0.0,,Clc1ccc(CC(=O)N/N=C(/CC(=O)NCc2occc2)\C)cc1,O=C(C/C=N/NC(=O)Cc1ccccc1)NCc1ccco1
10792,17407526,training set,0.0,0.0,0.0,0.0,0.0,O1C(OCCCCCCCC)C(NC(=O)C)C(O)C(O)C1CO,C1CCOCC1
10793,17407540,training set,,1.0,1.0,0.0,,O=C(Nc1ccccc1)/C(/NC(=O)c2ccccc2)=C\c3ccncc3,O=C(Nc1ccccc1)/C(=C\c1ccncc1)NC(=O)c1ccccc1
10794,17407542,training set,0.0,1.0,1.0,,1.0,s1c(CC(=O)N(C(c2ccncc2)C(=O)NC3CCCC3)Cc4ccc(OC)cc4)ccc1,O=C(NC1CCCC1)C(c1ccncc1)N(Cc1ccccc1)C(=O)Cc1cccs1
10795,17407556,training set,0.0,1.0,,0.0,,BrC1C2C3C(C(C1Br)C2)C(=O)N(C3=O)c4nccc(c4)C,O=C1C2C3CCC(C3)C2C(=O)N1c1ccccn1
10796,17407569,training set,0.0,,,1.0,,Brc1cc2C34C(N(c2cc1OC)C)C(O)(C(OC(=O)C)C5(C3N(CC4)CC=C5)CC)C(OC)=O,C1=CC2CCC3Nc4ccccc4C34CCN(C1)C24
10797,17407572,training set,0.0,,,0.0,,s1c(CC(=O)N(C(c2cnccc2)C(=O)NCC3OCCC3)c4c(cccc4)C)ccc1,O=C(NCC1CCCO1)C(c1cccnc1)N(C(=O)Cc1cccs1)c1ccccc1
10798,17407573,training set,0.0,,0.0,0.0,0.0,s1c(CC(=O)N(C(c2cnccc2)C(=O)NCC3OCCC3)c4cnccc4)ccc1,O=C(NCC1CCCO1)C(c1cccnc1)N(C(=O)Cc1cccs1)c1cccnc1
10799,17407575,training set,,1.0,1.0,0.0,1.0,s1c(NC(=O)CN2CCOCC2)c(c(c1C)C)C(=O)c3ccccc3,O=C(CN1CCOCC1)Nc1sccc1C(=O)c1ccccc1
10800,17407576,training set,0.0,1.0,1.0,0.0,1.0,S(c1n2c3c(cc(c2nn1)C)ccc(OC)c3)CC(=O)Nc4scc(n4)-c5ccccc5,O=C(CSc1nnc2ccc3ccccc3n12)Nc1nc(-c2ccccc2)cs1
10801,17407584,training set,1.0,,0.0,0.0,0.0,n1c(nc(nc1NCC)NCC)N(N)C,c1ncncn1
10802,17407590,training set,0.0,,,,0.0,S=C(NC1CC2N(C(C1)CC2)Cc3occc3)Nc4cc(cc(c4)C)C,S=C(Nc1ccccc1)NC1CC2CCC(C1)N2Cc1ccco1
10803,17407594,training set,0.0,,,1.0,0.0,S=C(NC1CC2N(C(C1)CCC2)Cc3occc3)NCC(C)C,c1coc(CN2C3CCCC2CCC3)c1
10804,17407595,training set,0.0,,0.0,,0.0,s1c(CN2C3CC(NC(=S)Nc4cc(ccc4)C)CC2CCC3)ccc1,S=C(Nc1ccccc1)NC1CC2CCCC(C1)N2Cc1cccs1
10805,17407600,training set,,1.0,1.0,1.0,1.0,S=C(N(C1CCCC1)CCc2nc3c([nH]2)cc(c(c3)C)C)NCC(C)C,c1ccc2[nH]c(CCNC3CCCC3)nc2c1
10806,17407603,training set,0.0,,0.0,0.0,0.0,S(c1oc(nn1)Cc2ccc(N(=O)=O)cc2)CC(=O)N(C)C,c1ccc(Cc2nnco2)cc1
10807,17407615,training set,,1.0,,,,n1c2c([nH]c1C3CCN(Cc4n(nnn4)Cc5ccccc5)CC3)cc(c(c2)C)C,c1ccc(Cn2nnnc2CN2CCC(c3nc4ccccc4[nH]3)CC2)cc1
10808,17407618,training set,,1.0,,1.0,1.0,Clc1c(ccc(Cl)c1)COC(=O)CNC(=O)CNC(=O)c2sccc2,O=C(CNC(=O)c1cccs1)NCC(=O)OCc1ccccc1
10809,17407631,training set,,1.0,,0.0,0.0,S(c1oc(nn1)Cc2ccc(N(=O)=O)cc2)CC(=O)C,c1ccc(Cc2nnco2)cc1
10810,17407632,training set,1.0,,,0.0,1.0,s1nnc(C(=O)N(C(c2ccncc2)C(=O)NC(C)(C)C)c3ccc(cc3)CC)c1,O=C(c1csnn1)N(Cc1ccncc1)c1ccccc1
10811,17407634,training set,0.0,1.0,,,0.0,Fc1ccc(C(N(C(=O)c2n[nH]cc2)Cc3ccc(F)cc3)C(=O)NC4CCCC4)cc1,O=C(NC1CCCC1)C(c1ccccc1)N(Cc1ccccc1)C(=O)c1cc[nH]n1
10812,17407636,training set,0.0,0.0,,1.0,0.0,s1c(CN2C3CC(NC(=S)NCCOC)CC2CCC3)ccc1,c1csc(CN2C3CCCC2CCC3)c1
10813,17407638,training set,0.0,,0.0,1.0,0.0,S=C(NC1CC2N(C(C1)CCC2)Cc3occc3)NCC,c1coc(CN2C3CCCC2CCC3)c1
10814,17407652,training set,1.0,1.0,1.0,0.0,,s1c(C(=O)/C(/C(=O)C(F)(F)F)=C/Nc2ccc(cc2)C)ccc1,O=C(/C=C/Nc1ccccc1)c1cccs1
10815,17407654,training set,,0.0,,,0.0,Brc1cc2c3c([nH]c2cc1)/C(=N/CCO)/CCC3,N=C1CCCc2c1[nH]c1ccccc21
10816,17407663,training set,1.0,1.0,1.0,,,S1/C(/C(=O)c2c1cccc2)=C\c3sc(cc3)C,O=C1/C(=C/c2cccs2)Sc2ccccc21
10817,17407666,training set,,1.0,,0.0,0.0,O(C(=O)c1cc(OC)c(OC)c(OC)c1)c2c(cccc2)/C=N/NC(=O)c3ccc(cc3)C,O=C(N/N=C/c1ccccc1OC(=O)c1ccccc1)c1ccccc1
10818,17407674,training set,,,0.0,1.0,0.0,N(c1nc(cc(n1)C)C)C(Nc2c(ccc(c2)C)C)=N,N=C(Nc1ccccc1)Nc1ncccn1
10819,17407697,training set,,1.0,1.0,,1.0,S(c1nc(nc2c1cccc2)COc3ccccc3)CC(=O)Nc4c(c(ccc4)C)C,O=C(CSc1nc(COc2ccccc2)nc2ccccc12)Nc1ccccc1
10820,17407700,training set,1.0,,1.0,0.0,0.0,S(c1n(C(=O)/C=C/c2ccccc2)cnn1)CC#C,O=C(/C=C/c1ccccc1)n1cnnc1
10821,17407707,training set,0.0,1.0,,,1.0,s1c(CN(C(=O)C2Oc3c(OC2)cccc3)CC(=O)NC(C)(C)C)ccc1,O=C(NCc1cccs1)C1COc2ccccc2O1
10822,17407725,training set,,1.0,,1.0,1.0,O=C(/C=C/1\N(C(Cc2c1cccc2)(C)C)C)c3ccc(OC)cc3,O=C(/C=C1\NCCc2ccccc21)c1ccccc1
10823,17407726,training set,,1.0,,0.0,1.0,S=C(N(Cc1c2n(nnn2)c3c(c1)cc(cc3)CC)C4CC4)Nc5cc(ccc5)C,S=C(Nc1ccccc1)N(Cc1cc2ccccc2n2nnnc12)C1CC1
10824,17407728,training set,,1.0,1.0,1.0,,S=C(N(CCc1nc2c([nH]1)cc(c(c2)C)C)Cc3cnccc3)Nc4ccc(OC)cc4,S=C(Nc1ccccc1)N(CCc1nc2ccccc2[nH]1)Cc1cccnc1
10825,17407730,training set,,,,1.0,1.0,S=C(N1CC(c2nc3c([nH]2)ccc(c3)C)CCC1)Nc4c(cccc4)C,S=C(Nc1ccccc1)N1CCCC(c2nc3ccccc3[nH]2)C1
10826,17407739,training set,,,,,1.0,S(c1c2c(nc(c1)C)ccc(OC)c2)CC(=O)NNC(=O)COc3ccc(cc3)C,O=C(COc1ccccc1)NNC(=O)CSc1ccnc2ccccc12
10827,17407743,training set,0.0,1.0,1.0,0.0,,O=C(Nc1c(N(=O)=O)cccc1)C2C(=C2c3ccccc3)c4ccccc4,O=C(Nc1ccccc1)C1C(c2ccccc2)=C1c1ccccc1
10828,17407755,training set,,,1.0,1.0,1.0,S1/C(/N(C(=O)C1)Cc2cc3OCOc3cc2)=N/NC(=O)c4cc(OC)c(OC)cc4,O=C(N/N=C1/SCC(=O)N1Cc1ccc2c(c1)OCO2)c1ccccc1
10829,17407765,training set,0.0,0.0,0.0,0.0,1.0,s1cc(C(N(c2cc(ccc2)C)C(=O)Cc3sccc3)C(=O)NC4CCCC4)cc1,O=C(NC1CCCC1)C(c1ccsc1)N(C(=O)Cc1cccs1)c1ccccc1
10830,17407770,training set,0.0,0.0,0.0,0.0,0.0,S=C(NNC(=O)c1ccc(OCCC)cc1)NC(=O)C,c1ccccc1
10831,17407793,training set,1.0,1.0,,0.0,,s1c(N2CCN(CC2)C(=S)Nc3ccccc3)nc(-c4cc(OC)ccc4)c1,S=C(Nc1ccccc1)N1CCN(c2nc(-c3ccccc3)cs2)CC1
10832,17407794,training set,,1.0,,0.0,1.0,Clc1ccc(C(=O)NNC(=O)CN2CCN(c3scc(n3)-c4cc(OC)ccc4)CC2)cc1,O=C(CN1CCN(c2nc(-c3ccccc3)cs2)CC1)NNC(=O)c1ccccc1
10833,17407802,training set,,,0.0,0.0,,S=C(N1CC(c2nc3c([nH]2)cc(c(c3)C)C)CCC1)Nc4ccccc4,S=C(Nc1ccccc1)N1CCCC(c2nc3ccccc3[nH]2)C1
10834,17407809,training set,,0.0,,,0.0,O(C(=O)/C(/NC(=O)c1ccccc1)=C\C=C\c2ccccc2)C(C)C,O=C(N/C=C/C=C/c1ccccc1)c1ccccc1
10835,17407811,training set,0.0,0.0,0.0,,,S=C(NC1CC2N(C(C1)CC2)Cc3occc3)Nc4c(cccc4)CC,S=C(Nc1ccccc1)NC1CC2CCC(C1)N2Cc1ccco1
10836,17407817,training set,0.0,0.0,,0.0,1.0,S(=O)(=O)(c1ccc(cc1)C)CCc2sc(nn2)NC(=O)COc3cc(ccc3)C,O=C(COc1ccccc1)Nc1nnc(CCS(=O)(=O)c2ccccc2)s1
10837,17407819,training set,0.0,1.0,0.0,0.0,1.0,s1c(C(N(c2cc(cc(c2)C)C)C(=O)c3nnsc3)C(=O)NC(C)(C)C)ccc1,O=C(c1csnn1)N(Cc1cccs1)c1ccccc1
10838,17407825,training set,,1.0,1.0,,1.0,s1c(C(N(C(=O)C(F)(F)F)CCc2ccc(OC)cc2)C(=O)NC3CCCC3)ccc1,O=C(NC1CCCC1)C(NCCc1ccccc1)c1cccs1
10839,17407826,training set,1.0,1.0,1.0,0.0,1.0,Clc1nc(nc(n1)Nc2ccc(cc2)C)N(C#N)C,c1ccc(Nc2ncncn2)cc1
10840,17407827,training set,0.0,0.0,0.0,,0.0,Clc1c(/C=N/Nc2ncnc(-n3ncc(c3)C)c2)cccc1,C(=N/Nc1cc(-n2cccn2)ncn1)\c1ccccc1
10841,17407829,training set,1.0,1.0,,0.0,,o1c(C(=O)N2Cc3c(CC2)cccc3)ccc1COc4ccc(OCC)cc4,O=C(c1ccc(COc2ccccc2)o1)N1CCc2ccccc2C1
10842,17407837,training set,0.0,1.0,1.0,0.0,1.0,Clc1ccc(Cn2nc(c(NC(=O)CSc3nc-4c(c(n3)C(F)(F)F)CCc5c4cccc5)c2C)C)cc1,O=C(CSc1ncc2c(n1)-c1ccccc1CC2)Nc1cnn(Cc2ccccc2)c1
10843,17407855,training set,1.0,1.0,1.0,0.0,,O(c1c2c(ccc1)cccc2)CC(=O)N3c4c(CCc5c3cccc5)cccc4,O=C(COc1cccc2ccccc12)N1c2ccccc2CCc2ccccc21
10844,17407857,training set,0.0,1.0,1.0,,1.0,s1c(C(=O)N(C(c2cc3c(nccc3)cc2)C(=O)NC4CCCCC4)Cc5ccc(OC)cc5)ccc1,O=C(NC1CCCCC1)C(c1ccc2ncccc2c1)N(Cc1ccccc1)C(=O)c1cccs1
10845,17407869,training set,,1.0,1.0,0.0,0.0,Clc1nc2c(cc1C3C(=C(OC(N)=C3C#N)C)C(=O)C)cccc2C,C1=CC(c2cnc3ccccc3c2)C=CO1
10846,17407870,training set,,1.0,,0.0,0.0,s1c2nc3c(cc2c(N)c1C(=O)N4Cc5c(CC4)cccc5)cc(cc3)C(C)C,O=C(c1cc2cc3ccccc3nc2s1)N1CCc2ccccc2C1
10847,17407886,training set,0.0,,0.0,0.0,0.0,O(c1c(NC(=O)c2c(N(=O)=O)cccc2)cc(OCC)c(NC(=O)CC(C)C)c1)CC,O=C(Nc1ccccc1)c1ccccc1
10848,17407891,training set,,,0.0,,,Clc1nc2c(cc1C=O)cc(c(c2)C)C,c1ccc2ncccc2c1
10849,17407913,training set,0.0,1.0,1.0,1.0,0.0,O=C(N1CCC(CC1)C(=O)NCCC2=CCCCC2)c3ccc(C(C)(C)C)cc3,O=C(NCCC1=CCCCC1)C1CCN(C(=O)c2ccccc2)CC1
10850,17407919,training set,0.0,,0.0,0.0,0.0,S=C(NC1CC2N(C(C1)CC2)Cc3occc3)Nc4c(c(ccc4)C)C,S=C(Nc1ccccc1)NC1CC2CCC(C1)N2Cc1ccco1
10851,17407930,training set,0.0,1.0,0.0,,1.0,s1c(C(=O)NCC(=O)N(C(c2ccc(cc2)C)C(=O)NC3CCCCC3)CC4OCCC4)ccc1,O=C(NCC(=O)N(CC1CCCO1)C(C(=O)NC1CCCCC1)c1ccccc1)c1cccs1
10852,17407935,training set,0.0,,,0.0,0.0,ClC(Cl)(Cl)C(N1CC(OC(C1)C)C)NC(=O)C(C)(C)C,C1COCCN1
10853,17407936,training set,0.0,1.0,1.0,1.0,1.0,Brc1cc(c(NC(=O)c2c(Br)cccc2)cc1)C(NCC(=O)NN)c3ccccc3,O=C(Nc1ccccc1Cc1ccccc1)c1ccccc1
10854,17407947,training set,0.0,0.0,0.0,0.0,,O(c1c(OC)ccc(c1)C(=O)/C=C/Nc2ccc(NC(=O)C)cc2)C,O=C(/C=C/Nc1ccccc1)c1ccccc1
10855,17407949,training set,1.0,,1.0,,1.0,S(c1nc-2nc3c(c2[nH]n1)cc(F)cc3)CC(=O)N4c5c(CCC4C)cc(F)cc5,O=C(CSc1n[nH]c2c3ccccc3nc-2n1)N1CCCc2ccccc21
10856,17407950,training set,0.0,1.0,1.0,,,FC(F)(F)c1cc(N(C(C(=O)NCC2OCCC2)CC(C)C)C(=O)Cn3nc(nn3)-c4ccc(F)cc4)ccc1,O=C(CN(C(=O)Cn1nnc(-c2ccccc2)n1)c1ccccc1)NCC1CCCO1
10857,17407951,training set,0.0,,0.0,1.0,0.0,S=C(NC1CC2N(C(C1)CC2)Cc3ccccc3)NCC(C)C,c1ccc(CN2C3CCCC2CC3)cc1
10858,17407953,training set,1.0,1.0,0.0,,0.0,O=C(N/N=C/c1cc(OC)ccc1)c2n[nH]c(-c3n(ccc3)C)c2,O=C(N/N=C/c1ccccc1)c1cc(-c2ccc[nH]2)[nH]n1
10859,17407958,training set,1.0,1.0,,,1.0,S1/C(/N(C(=O)C1Cc2ccccc2)c3ccccc3)=N\c4ccccc4,O=C1C(Cc2ccccc2)S/C(=N\c2ccccc2)N1c1ccccc1
10860,17407969,training set,0.0,0.0,0.0,0.0,0.0,OC(c1ccccc1)(c2ccccc2)C(=O)NNC(=O)C,c1ccc(Cc2ccccc2)cc1
10861,17407973,training set,,0.0,1.0,,1.0,O1c2c(OC1)ccc(c2)/C=C(/NC(=O)c3occc3)\C(=O)Nc4ccc(cc4)C,O=C(Nc1ccccc1)/C(=C\c1ccc2c(c1)OCO2)NC(=O)c1ccco1
10862,17407987,training set,0.0,0.0,0.0,0.0,,o1c(CNC(=O)C/C(=N/NC(=O)Cc2ccccc2)/C)ccc1,O=C(C/C=N/NC(=O)Cc1ccccc1)NCc1ccco1
10863,17407991,training set,,,0.0,0.0,,S=C(Nc1c(OCC)cc(NC(=O)CC(C)C)c(OCC)c1)Nc2cc(ccc2)C,S=C(Nc1ccccc1)Nc1ccccc1
10864,17407998,training set,0.0,1.0,,0.0,,O=C(N/C(/C(=O)NCc1occc1)=C/C=C/c2ccccc2)c3ccc(cc3)C,O=C(NCc1ccco1)/C(=C\C=C\c1ccccc1)NC(=O)c1ccccc1
10865,17407999,training set,0.0,1.0,1.0,1.0,1.0,s1cc(C(N(C(=O)Cc2sccc2)Cc3ccccc3)C(=O)NC4CCCC4)cc1,O=C(NC1CCCC1)C(c1ccsc1)N(Cc1ccccc1)C(=O)Cc1cccs1
